local_file_id	batch_id	old_file_name	old_path_stub	current_ocr_text_path	current_metadata_path	probable_article_title	probable_author	probable_year	canonical_base_name	proposed_pdf_file_name	proposed_ocr_text_file_name	proposed_metadata_file_name	identity_confidence	rename_status	notes
201001-7d27981a7f7b	jbrs-ocr-1613	201001.pdf	Burmese/Burma JBRS/JBRS Originals/201001.pdf	data/working/ocr/jbrs/text/201001-7d27981a7f7b.txt	data/working/ocr/jbrs/metadata/201001-7d27981a7f7b.json	SPINNING MAGIC. 1 Most of what I shall have to say to you to night concerns the arts of carding, spinning and weaving a…	D. G. E. Hall	1930	1930-spinning-magic-1-most-what-i-shall-have-d-g-e-hall	1930-spinning-magic-1-most-what-i-shall-have-d-g-e-hall.pdf	1930-spinning-magic-1-most-what-i-shall-have-d-g-e-hall.txt	1930-spinning-magic-1-most-what-i-shall-have-d-g-e-hall.json	medium	deferred_outside_phase1_scope	
201033-5a49239473a4	jbrs-ocr-1623	201033.pdf	Burmese/Burma JBRS/JBRS Originals/201033.pdf	data/working/ocr/jbrs/text/201033-5a49239473a4.txt	data/working/ocr/jbrs/metadata/201033-5a49239473a4.json	ကျောက်စာ စကားဟောင်းများ။ နံပါတ် ၄။ [No	U Pe Maung Tin	1930	1930-no-pe-maung-tin-scan-2	1930-no-pe-maung-tin-scan-2.pdf	1930-no-pe-maung-tin-scan-2.txt	1930-no-pe-maung-tin-scan-2.json	high	deferred_outside_phase1_scope	duplicate_of=1930-pemaungtin-1930-oldwordsininscriptions-pdf; collision_with=1930-no-pe-maung-tin
213059-198720759b45	jbrs-ocr-1657	213059.pdf	Burmese/Burma JBRS/JBRS Originals/213059.pdf	data/working/ocr/jbrs/text/213059-198720759b45.txt	data/working/ocr/jbrs/metadata/213059-198720759b45.json	Early English Intercourse with Burma, 1587-1743	THE TRAGEDY OF NEGRAIS	1931	1931-early-english-intercourse-burma-1587-1743-the-tragedy-of-negrais	1931-early-english-intercourse-burma-1587-1743-the-tragedy-of-negrais.pdf	1931-early-english-intercourse-burma-1587-1743-the-tragedy-of-negrais.txt	1931-early-english-intercourse-burma-1587-1743-the-tragedy-of-negrais.json	medium	deferred_outside_phase1_scope	
221021-75cba121a12f	jbrs-ocr-1660	221021.pdf	Burmese/Burma JBRS/JBRS Originals/221021.pdf	data/working/ocr/jbrs/text/221021-75cba121a12f.txt	data/working/ocr/jbrs/metadata/221021-75cba121a12f.json	THE USE OF THE BRONZE DRUM IN SIAM. REV. H. I. MARSHALL, M. A., D. D	D. G. E. Hall	1932	1932-use-bronze-drum-siam-rev-h-i-marshall-d-g-e-hall	1932-use-bronze-drum-siam-rev-h-i-marshall-d-g-e-hall.pdf	1932-use-bronze-drum-siam-rev-h-i-marshall-d-g-e-hall.txt	1932-use-bronze-drum-siam-rev-h-i-marshall-d-g-e-hall.json	medium	deferred_outside_phase1_scope	
222068-03f0fa50e147	jbrs-ocr-1669	222068.pdf	Burmese/Burma JBRS/JBRS Originals/222068.pdf	data/working/ocr/jbrs/text/222068-03f0fa50e147.txt	data/working/ocr/jbrs/metadata/222068-03f0fa50e147.json	PHAYRE'S PRIVATE JOURNAL OF HIS MISSION TO AVA IN . TRANSCRIBED WITH NOTES AND AN INTRODUCTORY NOTE BY D.G.E	D. G. E. Hall	1932	1932-phayre-s-private-journal-his-mission-ava-transcribed-d-g-e-hall-scan-2	1932-phayre-s-private-journal-his-mission-ava-transcribed-d-g-e-hall-scan-2.pdf	1932-phayre-s-private-journal-his-mission-ava-transcribed-d-g-e-hall-scan-2.txt	1932-phayre-s-private-journal-his-mission-ava-transcribed-d-g-e-hall-scan-2.json	medium	deferred_outside_phase1_scope	collision_with=1932-phayre-s-private-journal-his-mission-ava-transcribed-d-g-e-hall
223107-aeea72ef833f	jbrs-ocr-1675	223107.pdf	Burmese/Burma JBRS/JBRS Originals/223107.pdf	data/working/ocr/jbrs/text/1932-mon-inscriptions-siam-the-mon-people-scan-2.txt	data/working/ocr/jbrs/metadata/1932-mon-inscriptions-siam-the-mon-people-scan-2.json	THE MON INSCRIPTIONS OF SIAM	The Mon People	1932	1932-mon-inscriptions-siam-the-mon-people-scan-2	1932-mon-inscriptions-siam-the-mon-people-scan-2.pdf	1932-mon-inscriptions-siam-the-mon-people-scan-2.txt	1932-mon-inscriptions-siam-the-mon-people-scan-2.json	high	renamed_in_repo	duplicate_of=1932-moninscriptionssiam-halliday1932-pdf; collision_with=1932-mon-inscriptions-siam-the-mon-people
223120-ea8eae6c00f8	jbrs-ocr-1676	223120.pdf	Burmese/Burma JBRS/JBRS Originals/223120.pdf	data/working/ocr/jbrs/text/1932-11-villages-myittha-g-h-luce-scan-2.txt	data/working/ocr/jbrs/metadata/1932-11-villages-myittha-g-h-luce-scan-2.json	the 11 villages of Myittha	G. H. Luce	1932	1932-11-villages-myittha-g-h-luce-scan-2	1932-11-villages-myittha-g-h-luce-scan-2.pdf	1932-11-villages-myittha-g-h-luce-scan-2.txt	1932-11-villages-myittha-g-h-luce-scan-2.json	high	renamed_in_repo	duplicate_of=1932-burmadebttopagan-luce1932-pdf; collision_with=1932-11-villages-myittha-g-h-luce
223151-c159fe6459f2	jbrs-ocr-1681	223151.pdf	Burmese/Burma JBRS/JBRS Originals/223151.pdf	data/working/ocr/jbrs/text/223151-c159fe6459f2.txt	data/working/ocr/jbrs/metadata/223151-c159fe6459f2.json	THE SAKA ERA IN PAGAN	U Pe Maung Tin	1932	1932-saka-era-pagan-pe-maung-tin-scan-2	1932-saka-era-pagan-pe-maung-tin-scan-2.pdf	1932-saka-era-pagan-pe-maung-tin-scan-2.txt	1932-saka-era-pagan-pe-maung-tin-scan-2.json	high	deferred_outside_phase1_scope	duplicate_of=1932-sakaerapagan-pemaungtin1932-pdf; collision_with=1932-saka-era-pagan-pe-maung-tin
233123-0af766867729	jbrs-ocr-1700	233123.pdf	Burmese/Burma JBRS/JBRS Originals/233123.pdf	data/working/ocr/jbrs/text/233123-0af766867729.txt	data/working/ocr/jbrs/metadata/233123-0af766867729.json	THE JOURNAL OF FELIX CAREY: A NEW BURMA	DOCUMENT.*	1933	1933-journal-felix-carey-new-burma-document	1933-journal-felix-carey-new-burma-document.pdf	1933-journal-felix-carey-new-burma-document.txt	1933-journal-felix-carey-new-burma-document.json	medium	deferred_outside_phase1_scope	
241001a-21f020fb358f	jbrs-ocr-1704	241001A.pdf	Burmese/Burma JBRS/JBRS Originals/241001A.pdf	data/working/ocr/jbrs/text/1934-chapter-i-evidence-pali-story-shwe-dagon-pagoda-the-shwe-dagon-pagoda.txt	data/working/ocr/jbrs/metadata/1934-chapter-i-evidence-pali-story-shwe-dagon-pagoda-the-shwe-dagon-pagoda.json	CHAPTER I Evidence of the Pali. The story of the Shwe Dagon Pagoda, unlike most legends connec ted with pagodas, can be…	THE SHWE DAGON PAGODA	1934	1934-chapter-i-evidence-pali-story-shwe-dagon-pagoda-the-shwe-dagon-pagoda	1934-chapter-i-evidence-pali-story-shwe-dagon-pagoda-the-shwe-dagon-pagoda.pdf	1934-chapter-i-evidence-pali-story-shwe-dagon-pagoda-the-shwe-dagon-pagoda.txt	1934-chapter-i-evidence-pali-story-shwe-dagon-pagoda-the-shwe-dagon-pagoda.json	medium	renamed_in_repo	
241001b-bd566036df7c	jbrs-ocr-1705	241001B.pdf	Burmese/Burma JBRS/JBRS Originals/241001B.pdf	data/working/ocr/jbrs/text/241001b-bd566036df7c.txt	data/working/ocr/jbrs/metadata/241001b-bd566036df7c.json	Translation. BURMESE FACE A. Lord, the Lord Dipankara by name... (2) in	THE SHWE DAGON PAGODA	1934	1934-translation-burmese-face-lord-lord-dipankara-name-2-the-shwe-dagon-pagoda	1934-translation-burmese-face-lord-lord-dipankara-name-2-the-shwe-dagon-pagoda.pdf	1934-translation-burmese-face-lord-lord-dipankara-name-2-the-shwe-dagon-pagoda.txt	1934-translation-burmese-face-lord-lord-dipankara-name-2-the-shwe-dagon-pagoda.json	medium	deferred_outside_phase1_scope	
241001c-dc7b5b9bb656	jbrs-ocr-1706	241001C.pdf	Burmese/Burma JBRS/JBRS Originals/241001C.pdf	data/working/ocr/jbrs/text/241001c-dc7b5b9bb656.txt	data/working/ocr/jbrs/metadata/241001c-dc7b5b9bb656.json	Page 1	APPENDIX	1934	1934-page-1-appendix	1934-page-1-appendix.pdf	1934-page-1-appendix.txt	1934-page-1-appendix.json	medium	deferred_outside_phase1_scope	
242093-8aa960e261d8	jbrs-ocr-1707	242093.pdf	Burmese/Burma JBRS/JBRS Originals/242093.pdf	data/working/ocr/jbrs/text/242093-8aa960e261d8.txt	data/working/ocr/jbrs/metadata/242093-8aa960e261d8.json	93 THE EARLY HISTORY OF THE MALAY ARCHIPELAGO.* The whole tropical Far East has much history in common		1934					medium	needs_manual_review	
242105-05acb32b6631	jbrs-ocr-1708	242105.pdf	Burmese/Burma JBRS/JBRS Originals/242105.pdf	data/working/ocr/jbrs/text/242105-05acb32b6631.txt	data/working/ocr/jbrs/metadata/242105-05acb32b6631.json	105 LOWER CHINDWIN NATS. 3. MYINBYUSHIN (1) ELSEWHERE IN BURMA The worship of the Nat Myinbyushin is common in Upper Bu…	LOWER CHINDWIN NATS	1934	1934-105-lower-chindwin-nats-3-myinbyushin-1-elsewhere-lower-chindwin-nats	1934-105-lower-chindwin-nats-3-myinbyushin-1-elsewhere-lower-chindwin-nats.pdf	1934-105-lower-chindwin-nats-3-myinbyushin-1-elsewhere-lower-chindwin-nats.txt	1934-105-lower-chindwin-nats-3-myinbyushin-1-elsewhere-lower-chindwin-nats.json	medium	deferred_outside_phase1_scope	
242112-9d819eab1dd9	jbrs-ocr-1709	242112.pdf	Burmese/Burma JBRS/1934/242112.pdf	data/working/ocr/jbrs/text/242112-9d819eab1dd9.txt	data/working/ocr/jbrs/metadata/242112-9d819eab1dd9.json	THE BRAHMANICAL GODS IN BURMA		1934					medium	needs_manual_review	
242114-57df6cbc912b	jbrs-ocr-1710	242114.pdf	Burmese/Burma JBRS/JBRS Originals/242114.pdf	data/working/ocr/jbrs/text/242114-57df6cbc912b.txt	data/working/ocr/jbrs/metadata/242114-57df6cbc912b.json	114 JOUR. BURMA RESEARCH SOC	SOME RECORDS OF HLESATUN	1934	1934-114-jour-burma-research-soc-some-records-of-hlesatun	1934-114-jour-burma-research-soc-some-records-of-hlesatun.pdf	1934-114-jour-burma-research-soc-some-records-of-hlesatun.txt	1934-114-jour-burma-research-soc-some-records-of-hlesatun.json	medium	deferred_outside_phase1_scope	
242117-0ed960e759b2	jbrs-ocr-1711	242117.pdf	Burmese/Burma JBRS/JBRS Originals/242117.pdf	data/working/ocr/jbrs/text/242117-0ed960e759b2.txt	data/working/ocr/jbrs/metadata/242117-0ed960e759b2.json	ELEMENTARY BURMESE ASTROLOGY. Successful marriage is one of the most important things in life especi ally when we look…		1934					medium	needs_manual_review	
242120-ab7002796f38	jbrs-ocr-1712	242120.pdf	Burmese/Burma JBRS/1934/242120.pdf	data/working/ocr/jbrs/text/242120-ab7002796f38.txt	data/working/ocr/jbrs/metadata/242120-ab7002796f38.json	120 မြမာဇာတ်ရုပ်စုံသဘင်ပညာသည်တို့အကြောင်း ၁၈ဆက်။ အမှတ်ဂဏန်း ၂ ။ ဖေါ်ပြလတ္တံ့။ ။(သခင်ပညာသည်ဖြစ်ခြင်။)		1934					medium	needs_manual_review	
243127-24e6a4201182	jbrs-ocr-1713	243127.pdf	Burmese/Burma JBRS/JBRS Originals/243127.pdf	data/working/ocr/jbrs/text/243127-24e6a4201182.txt	data/working/ocr/jbrs/metadata/243127-24e6a4201182.json	THE NORTHERN HILLS OF THE PONNAGYUN TOWNSHIP*	BY	1934	1934-northern-hills-ponnagyun-township-by	1934-northern-hills-ponnagyun-township-by.pdf	1934-northern-hills-ponnagyun-township-by.txt	1934-northern-hills-ponnagyun-township-by.json	medium	deferred_outside_phase1_scope	
243149-0e171c46718f	jbrs-ocr-1714	243149.pdf	Burmese/Burma JBRS/1934/243149.pdf	data/working/ocr/jbrs/text/243149-0e171c46718f.txt	data/working/ocr/jbrs/metadata/243149-0e171c46718f.json	HISTORY OF THE BURMA INDEMNITY ( )	of	1934	1934-history-burma-indemnity-of	1934-history-burma-indemnity-of.pdf	1934-history-burma-indemnity-of.txt	1934-history-burma-indemnity-of.json	medium	deferred_outside_phase1_scope	
243159-14a845dc7a69	jbrs-ocr-1715	243159.pdf	Burmese/Burma JBRS/JBRS Originals/243159.pdf	data/working/ocr/jbrs/text/243159-14a845dc7a69.txt	data/working/ocr/jbrs/metadata/243159-14a845dc7a69.json	A NOTE ON ELEMENTARY BURMESE ASTROLOGY In his article on Elementary Burmese Astrology in the August number of this Jour…		1934					medium	needs_manual_review	
243160-c4656597a73f	jbrs-ocr-1716	243160.pdf	Burmese/Burma JBRS/JBRS Originals/243160.pdf	data/working/ocr/jbrs/text/243160-c4656597a73f.txt	data/working/ocr/jbrs/metadata/243160-c4656597a73f.json	THE MINBYA CHIN HILLS OF THE AKYAB DISTRICT	BY	1934	1934-minbya-chin-hills-akyab-district-by	1934-minbya-chin-hills-akyab-district-by.pdf	1934-minbya-chin-hills-akyab-district-by.txt	1934-minbya-chin-hills-akyab-district-by.json	medium	deferred_outside_phase1_scope	
251001-ad2cf9694d87	jbrs-ocr-1717	251001.pdf	Burmese/Burma JBRS/JBRS Originals/251001.pdf	data/working/ocr/jbrs/text/251001-ad2cf9694d87.txt	data/working/ocr/jbrs/metadata/251001-ad2cf9694d87.json	THE PREHISTORIC STONE IMPLEMENTS OF BURMA	BY	1935	1935-prehistoric-stone-implements-burma-by	1935-prehistoric-stone-implements-burma-by.pdf	1935-prehistoric-stone-implements-burma-by.txt	1935-prehistoric-stone-implements-burma-by.json	medium	deferred_outside_phase1_scope	
251040-dca9905d5069	jbrs-ocr-1718	251040.pdf	Burmese/Burma JBRS/JBRS Originals/251040.pdf	data/working/ocr/jbrs/text/251040-dca9905d5069.txt	data/working/ocr/jbrs/metadata/251040-dca9905d5069.json	As you all know, we are celebrating this year the Silver Jubilee of His Majesty, the King Emperor; and as you all shoul…	TWENTY FIVE YEARS	1935	1935-as-you-all-know-we-are-celebrating-this-twenty-five-years	1935-as-you-all-know-we-are-celebrating-this-twenty-five-years.pdf	1935-as-you-all-know-we-are-celebrating-this-twenty-five-years.txt	1935-as-you-all-know-we-are-celebrating-this-twenty-five-years.json	medium	deferred_outside_phase1_scope	
252049-b632e7b1e80c	jbrs-ocr-1719	252049.pdf	Burmese/Burma JBRS/JBRS Originals/252049.pdf	data/working/ocr/jbrs/text/252049-b632e7b1e80c.txt	data/working/ocr/jbrs/metadata/252049-b632e7b1e80c.json	Intercourse between Siam and Burma	PREFACE	1935	1935-intercourse-between-siam-burma-preface	1935-intercourse-between-siam-burma-preface.pdf	1935-intercourse-between-siam-burma-preface.txt	1935-intercourse-between-siam-burma-preface.json	medium	deferred_outside_phase1_scope	
253109-adcc22071a9c	jbrs-ocr-1720	253109.pdf	Burmese/Burma JBRS/1935/253109.pdf	data/working/ocr/jbrs/text/253109-adcc22071a9c.txt	data/working/ocr/jbrs/metadata/253109-adcc22071a9c.json	The Rebellion of Prince Tharrawaddy and the Deposition of Bagyidaw King of Burma, .* Bagyidaw ruled over Burma for 18 y…		1935					medium	needs_manual_review	
253121-af9ff5a00974	jbrs-ocr-1721	253121.pdf	Burmese/Burma JBRS/1935/253121.pdf	data/working/ocr/jbrs/text/253121-af9ff5a00974.txt	data/working/ocr/jbrs/metadata/253121-af9ff5a00974.json	THE KINWUN MINGYI AT HOME. 1. HIS PARENTS. This article only deals with the Mingyi's life in the Pagyi and Alon Wunship…		1935					medium	needs_manual_review	
253129-acf5c2e71a2b	jbrs-ocr-1722	253129.pdf	Burmese/Burma JBRS/JBRS Originals/253129.pdf	data/working/ocr/jbrs/text/253129-acf5c2e71a2b.txt	data/working/ocr/jbrs/metadata/253129-acf5c2e71a2b.json	A New Translation of Let We Thon Dhara's	Famous Ratu	1935	1935-new-translation-let-we-thon-dhara-s-famous-ratu	1935-new-translation-let-we-thon-dhara-s-famous-ratu.pdf	1935-new-translation-let-we-thon-dhara-s-famous-ratu.txt	1935-new-translation-let-we-thon-dhara-s-famous-ratu.json	medium	deferred_outside_phase1_scope	
253137-1f80b7d7e596	jbrs-ocr-1723	253137.pdf	Burmese/Burma JBRS/1935/253137.pdf	data/working/ocr/jbrs/text/253137-1f80b7d7e596.txt	data/working/ocr/jbrs/metadata/253137-1f80b7d7e596.json	The Union of Certain Epiphyses in a Mixed Female	Population in Rangoon	1935	1935-union-certain-epiphyses-mixed-female-population-in-rangoon	1935-union-certain-epiphyses-mixed-female-population-in-rangoon.pdf	1935-union-certain-epiphyses-mixed-female-population-in-rangoon.txt	1935-union-certain-epiphyses-mixed-female-population-in-rangoon.json	medium	deferred_outside_phase1_scope	
253145-f345bbc8cd4b	jbrs-ocr-1724	253145.pdf	Burmese/Burma JBRS/1935/253145.pdf	data/working/ocr/jbrs/text/253145-f345bbc8cd4b.txt	data/working/ocr/jbrs/metadata/253145-f345bbc8cd4b.json	(AN ADDITIONAL (THIRD & SEPARATE) HEAD OF THE	Anatomical Note	1935	1935-additional-third-separate-head-anatomical-note	1935-additional-third-separate-head-anatomical-note.pdf	1935-additional-third-separate-head-anatomical-note.txt	1935-additional-third-separate-head-anatomical-note.json	medium	deferred_outside_phase1_scope	
253160-6f1fbe1d53ba	jbrs-ocr-1726	253160.pdf	Burmese/Burma JBRS/1935/253160.pdf	data/working/ocr/jbrs/text/253160-6f1fbe1d53ba.txt	data/working/ocr/jbrs/metadata/253160-6f1fbe1d53ba.json	160 JOUR. BURMA RESEARCH SOC. XXV, III	Dear Mr Secretary	1935	1935-160-jour-burma-research-soc-xxv-iii-dear-mr-secretary	1935-160-jour-burma-research-soc-xxv-iii-dear-mr-secretary.pdf	1935-160-jour-burma-research-soc-xxv-iii-dear-mr-secretary.txt	1935-160-jour-burma-research-soc-xxv-iii-dear-mr-secretary.json	medium	deferred_outside_phase1_scope	
253161-2f9b3f38ebe8	jbrs-ocr-1727	253161.pdf	Burmese/Burma JBRS/JBRS Originals/253161.pdf	data/working/ocr/jbrs/text/253161-2f9b3f38ebe8.txt	data/working/ocr/jbrs/metadata/253161-2f9b3f38ebe8.json	COPY OF A LETTER DATED AKYAB 22ND JUNE	My dear Capt. Crisp	1935	1935-copy-letter-dated-akyab-22nd-june-my-dear-capt-crisp	1935-copy-letter-dated-akyab-22nd-june-my-dear-capt-crisp.pdf	1935-copy-letter-dated-akyab-22nd-june-my-dear-capt-crisp.txt	1935-copy-letter-dated-akyab-22nd-june-my-dear-capt-crisp.json	medium	deferred_outside_phase1_scope	
253162-59327c1d4171	jbrs-ocr-1728	253162.pdf	Burmese/Burma JBRS/JBRS Originals/253162.pdf	data/working/ocr/jbrs/text/253162-59327c1d4171.txt	data/working/ocr/jbrs/metadata/253162-59327c1d4171.json	871 ECC 4, dated the 22nd 23rd May , by the Commissioner, Tenasserim Division, Moulmein	information	1935	1935-871-ecc-4-dated-22nd-23rd-may-commissioner-information	1935-871-ecc-4-dated-22nd-23rd-may-commissioner-information.pdf	1935-871-ecc-4-dated-22nd-23rd-may-commissioner-information.txt	1935-871-ecc-4-dated-22nd-23rd-may-commissioner-information.json	medium	deferred_outside_phase1_scope	
261001-23882d2b0bf8	jbrs-ocr-1729	261001.pdf	Burmese/Burma JBRS/JBRS Originals/261001.pdf	data/working/ocr/jbrs/text/261001-23882d2b0bf8.txt	data/working/ocr/jbrs/metadata/261001-23882d2b0bf8.json	Studies in Dutch Relations with Arakan 1. DUTCH RELATIONS WITH KING THIRITHUDAMMA OF ARAKAN (1622 1638)		1936					medium	needs_manual_review	
261033-f6f8e1c2177e	jbrs-ocr-1730	261033.pdf	Burmese/Burma JBRS/JBRS Originals/261033.pdf	data/working/ocr/jbrs/text/261033-f6f8e1c2177e.txt	data/working/ocr/jbrs/metadata/261033-f6f8e1c2177e.json	U Htaung Bo's Rebellion The story of U Htaung Bo current in the Lower Chindwin district may not be accurate but is pe…		1936					medium	needs_manual_review	
261035-efd44a3e2d9f	jbrs-ocr-1731	261035.pdf	Burmese/Burma JBRS/JBRS Originals/261035.pdf	data/working/ocr/jbrs/text/261035-efd44a3e2d9f.txt	data/working/ocr/jbrs/metadata/261035-efd44a3e2d9f.json	I send herewith 2 maps and other material which 1 hope you will think worthy to be published in the B. R. S. Journal. T…	Dear Sir	1936	1936-i-send-herewith-2-maps-other-material-which-dear	1936-i-send-herewith-2-maps-other-material-which-dear.pdf	1936-i-send-herewith-2-maps-other-material-which-dear.txt	1936-i-send-herewith-2-maps-other-material-which-dear.json	medium	deferred_outside_phase1_scope	
262071-013bbde34dc9	jbrs-ocr-1733	262071.pdf	Burmese/Burma JBRS/1936/262071.pdf	data/working/ocr/jbrs/text/262071-013bbde34dc9.txt	data/working/ocr/jbrs/metadata/262071-013bbde34dc9.json	History of the Burmese Mission to India October July . Chapter I. The Appointment of the Envoys and their arrival and s…		1936					medium	needs_manual_review	
262110-41a7efb55a79	jbrs-ocr-1734	262110.pdf	Burmese/Burma JBRS/1936/262110.pdf	data/working/ocr/jbrs/text/262110-41a7efb55a79.txt	data/working/ocr/jbrs/metadata/262110-41a7efb55a79.json	Burma and the American State Papers Beginning with the year the Secretary of State of the United States government bega…		1936					medium	needs_manual_review	
262116-7150ad99fba3	jbrs-ocr-1735	262116.pdf	Burmese/Burma JBRS/1936/262116.pdf	data/working/ocr/jbrs/text/262116-7150ad99fba3.txt	data/working/ocr/jbrs/metadata/262116-7150ad99fba3.json	Herbert Hoover and his Connection with Burma Herbert Hoover, thirty first President of the United States of America, wa…		1936					medium	needs_manual_review	
262119-aa2bc12e3738	jbrs-ocr-1736	262119.pdf	Burmese/Burma JBRS/JBRS Originals/262119.pdf	data/working/ocr/jbrs/text/262119-aa2bc12e3738.txt	data/working/ocr/jbrs/metadata/262119-aa2bc12e3738.json	A Palæolith From Yenangyaung The small hand axe illustrated herewith (Fig. 1) was picked up recently on the Yenangyaung…	inches long	1936	1936-pal-olith-yenangyaung-small-hand-axe-illustrated-herewith-inches-long	1936-pal-olith-yenangyaung-small-hand-axe-illustrated-herewith-inches-long.pdf	1936-pal-olith-yenangyaung-small-hand-axe-illustrated-herewith-inches-long.txt	1936-pal-olith-yenangyaung-small-hand-axe-illustrated-herewith-inches-long.json	medium	deferred_outside_phase1_scope	
