local_file_id	old_file_name	old_path_stub	canonical_file_name	canonical_ocr_text_path	canonical_metadata_path	canonical_pdf_path_stub	alias_status	notes
241001c-dc7b5b9bb656	241001C.pdf	Burmese/Burma JBRS/JBRS Originals/241001C.pdf	1934-page-1-appendix.pdf	data/working/ocr/jbrs/text/1934-page-1-appendix.txt	data/working/ocr/jbrs/metadata/1934-page-1-appendix.json	data_local/sources/jbrs_canonical_pdfs/1934-page-1-appendix.pdf	deferred_outside_phase1_scope	
242093-8aa960e261d8	242093.pdf	Burmese/Burma JBRS/JBRS Originals/242093.pdf	242093.pdf	data/working/ocr/jbrs/text/242093-8aa960e261d8.txt	data/working/ocr/jbrs/metadata/242093-8aa960e261d8.json		needs_manual_review	
242105-05acb32b6631	242105.pdf	Burmese/Burma JBRS/JBRS Originals/242105.pdf	1934-105-lower-chindwin-nats-3-myinbyushin-1-elsewhere-lower-chindwin-nats.pdf	data/working/ocr/jbrs/text/1934-105-lower-chindwin-nats-3-myinbyushin-1-elsewhere-lower-chindwin-nats.txt	data/working/ocr/jbrs/metadata/1934-105-lower-chindwin-nats-3-myinbyushin-1-elsewhere-lower-chindwin-nats.json	data_local/sources/jbrs_canonical_pdfs/1934-105-lower-chindwin-nats-3-myinbyushin-1-elsewhere-lower-chindwin-nats.pdf	deferred_outside_phase1_scope	
242112-9d819eab1dd9	242112.pdf	Burmese/Burma JBRS/1934/242112.pdf	242112.pdf	data/working/ocr/jbrs/text/242112-9d819eab1dd9.txt	data/working/ocr/jbrs/metadata/242112-9d819eab1dd9.json		needs_manual_review	
242114-57df6cbc912b	242114.pdf	Burmese/Burma JBRS/JBRS Originals/242114.pdf	1934-114-jour-burma-research-soc-some-records-of-hlesatun.pdf	data/working/ocr/jbrs/text/1934-114-jour-burma-research-soc-some-records-of-hlesatun.txt	data/working/ocr/jbrs/metadata/1934-114-jour-burma-research-soc-some-records-of-hlesatun.json	data_local/sources/jbrs_canonical_pdfs/1934-114-jour-burma-research-soc-some-records-of-hlesatun.pdf	deferred_outside_phase1_scope	
242117-0ed960e759b2	242117.pdf	Burmese/Burma JBRS/JBRS Originals/242117.pdf	242117.pdf	data/working/ocr/jbrs/text/242117-0ed960e759b2.txt	data/working/ocr/jbrs/metadata/242117-0ed960e759b2.json		needs_manual_review	
242120-ab7002796f38	242120.pdf	Burmese/Burma JBRS/1934/242120.pdf	242120.pdf	data/working/ocr/jbrs/text/242120-ab7002796f38.txt	data/working/ocr/jbrs/metadata/242120-ab7002796f38.json		needs_manual_review	
243127-24e6a4201182	243127.pdf	Burmese/Burma JBRS/JBRS Originals/243127.pdf	1934-northern-hills-ponnagyun-township-by.pdf	data/working/ocr/jbrs/text/1934-northern-hills-ponnagyun-township-by.txt	data/working/ocr/jbrs/metadata/1934-northern-hills-ponnagyun-township-by.json	data_local/sources/jbrs_canonical_pdfs/1934-northern-hills-ponnagyun-township-by.pdf	deferred_outside_phase1_scope	
243149-0e171c46718f	243149.pdf	Burmese/Burma JBRS/1934/243149.pdf	1934-history-burma-indemnity-of.pdf	data/working/ocr/jbrs/text/1934-history-burma-indemnity-of.txt	data/working/ocr/jbrs/metadata/1934-history-burma-indemnity-of.json	data_local/sources/jbrs_canonical_pdfs/1934-history-burma-indemnity-of.pdf	deferred_outside_phase1_scope	
243159-14a845dc7a69	243159.pdf	Burmese/Burma JBRS/JBRS Originals/243159.pdf	243159.pdf	data/working/ocr/jbrs/text/243159-14a845dc7a69.txt	data/working/ocr/jbrs/metadata/243159-14a845dc7a69.json		needs_manual_review	
243160-c4656597a73f	243160.pdf	Burmese/Burma JBRS/JBRS Originals/243160.pdf	1934-minbya-chin-hills-akyab-district-by.pdf	data/working/ocr/jbrs/text/1934-minbya-chin-hills-akyab-district-by.txt	data/working/ocr/jbrs/metadata/1934-minbya-chin-hills-akyab-district-by.json	data_local/sources/jbrs_canonical_pdfs/1934-minbya-chin-hills-akyab-district-by.pdf	deferred_outside_phase1_scope	
251001-ad2cf9694d87	251001.pdf	Burmese/Burma JBRS/JBRS Originals/251001.pdf	1935-prehistoric-stone-implements-burma-by.pdf	data/working/ocr/jbrs/text/1935-prehistoric-stone-implements-burma-by.txt	data/working/ocr/jbrs/metadata/1935-prehistoric-stone-implements-burma-by.json	data_local/sources/jbrs_canonical_pdfs/1935-prehistoric-stone-implements-burma-by.pdf	deferred_outside_phase1_scope	
251040-dca9905d5069	251040.pdf	Burmese/Burma JBRS/JBRS Originals/251040.pdf	1935-as-you-all-know-we-are-celebrating-this-twenty-five-years.pdf	data/working/ocr/jbrs/text/1935-as-you-all-know-we-are-celebrating-this-twenty-five-years.txt	data/working/ocr/jbrs/metadata/1935-as-you-all-know-we-are-celebrating-this-twenty-five-years.json	data_local/sources/jbrs_canonical_pdfs/1935-as-you-all-know-we-are-celebrating-this-twenty-five-years.pdf	deferred_outside_phase1_scope	
252049-b632e7b1e80c	252049.pdf	Burmese/Burma JBRS/JBRS Originals/252049.pdf	1935-intercourse-between-siam-burma-preface.pdf	data/working/ocr/jbrs/text/1935-intercourse-between-siam-burma-preface.txt	data/working/ocr/jbrs/metadata/1935-intercourse-between-siam-burma-preface.json	data_local/sources/jbrs_canonical_pdfs/1935-intercourse-between-siam-burma-preface.pdf	deferred_outside_phase1_scope	
253109-adcc22071a9c	253109.pdf	Burmese/Burma JBRS/1935/253109.pdf	253109.pdf	data/working/ocr/jbrs/text/253109-adcc22071a9c.txt	data/working/ocr/jbrs/metadata/253109-adcc22071a9c.json		needs_manual_review	
253121-af9ff5a00974	253121.pdf	Burmese/Burma JBRS/1935/253121.pdf	253121.pdf	data/working/ocr/jbrs/text/253121-af9ff5a00974.txt	data/working/ocr/jbrs/metadata/253121-af9ff5a00974.json		needs_manual_review	
253129-acf5c2e71a2b	253129.pdf	Burmese/Burma JBRS/JBRS Originals/253129.pdf	1935-new-translation-let-we-thon-dhara-s-famous-ratu.pdf	data/working/ocr/jbrs/text/1935-new-translation-let-we-thon-dhara-s-famous-ratu.txt	data/working/ocr/jbrs/metadata/1935-new-translation-let-we-thon-dhara-s-famous-ratu.json	data_local/sources/jbrs_canonical_pdfs/1935-new-translation-let-we-thon-dhara-s-famous-ratu.pdf	deferred_outside_phase1_scope	
253137-1f80b7d7e596	253137.pdf	Burmese/Burma JBRS/1935/253137.pdf	1935-union-certain-epiphyses-mixed-female-population-in-rangoon.pdf	data/working/ocr/jbrs/text/1935-union-certain-epiphyses-mixed-female-population-in-rangoon.txt	data/working/ocr/jbrs/metadata/1935-union-certain-epiphyses-mixed-female-population-in-rangoon.json	data_local/sources/jbrs_canonical_pdfs/1935-union-certain-epiphyses-mixed-female-population-in-rangoon.pdf	deferred_outside_phase1_scope	
253145-f345bbc8cd4b	253145.pdf	Burmese/Burma JBRS/1935/253145.pdf	1935-additional-third-separate-head-anatomical-note.pdf	data/working/ocr/jbrs/text/1935-additional-third-separate-head-anatomical-note.txt	data/working/ocr/jbrs/metadata/1935-additional-third-separate-head-anatomical-note.json	data_local/sources/jbrs_canonical_pdfs/1935-additional-third-separate-head-anatomical-note.pdf	deferred_outside_phase1_scope	
253160-6f1fbe1d53ba	253160.pdf	Burmese/Burma JBRS/1935/253160.pdf	1935-160-jour-burma-research-soc-xxv-iii-dear-mr-secretary.pdf	data/working/ocr/jbrs/text/1935-160-jour-burma-research-soc-xxv-iii-dear-mr-secretary.txt	data/working/ocr/jbrs/metadata/1935-160-jour-burma-research-soc-xxv-iii-dear-mr-secretary.json	data_local/sources/jbrs_canonical_pdfs/1935-160-jour-burma-research-soc-xxv-iii-dear-mr-secretary.pdf	deferred_outside_phase1_scope	
253161-2f9b3f38ebe8	253161.pdf	Burmese/Burma JBRS/JBRS Originals/253161.pdf	1935-copy-letter-dated-akyab-22nd-june-my-dear-capt-crisp.pdf	data/working/ocr/jbrs/text/1935-copy-letter-dated-akyab-22nd-june-my-dear-capt-crisp.txt	data/working/ocr/jbrs/metadata/1935-copy-letter-dated-akyab-22nd-june-my-dear-capt-crisp.json	data_local/sources/jbrs_canonical_pdfs/1935-copy-letter-dated-akyab-22nd-june-my-dear-capt-crisp.pdf	deferred_outside_phase1_scope	
253162-59327c1d4171	253162.pdf	Burmese/Burma JBRS/JBRS Originals/253162.pdf	1935-871-ecc-4-dated-22nd-23rd-may-commissioner-information.pdf	data/working/ocr/jbrs/text/1935-871-ecc-4-dated-22nd-23rd-may-commissioner-information.txt	data/working/ocr/jbrs/metadata/1935-871-ecc-4-dated-22nd-23rd-may-commissioner-information.json	data_local/sources/jbrs_canonical_pdfs/1935-871-ecc-4-dated-22nd-23rd-may-commissioner-information.pdf	deferred_outside_phase1_scope	
261001-23882d2b0bf8	261001.pdf	Burmese/Burma JBRS/JBRS Originals/261001.pdf	261001.pdf	data/working/ocr/jbrs/text/261001-23882d2b0bf8.txt	data/working/ocr/jbrs/metadata/261001-23882d2b0bf8.json		needs_manual_review	
261033-f6f8e1c2177e	261033.pdf	Burmese/Burma JBRS/JBRS Originals/261033.pdf	261033.pdf	data/working/ocr/jbrs/text/261033-f6f8e1c2177e.txt	data/working/ocr/jbrs/metadata/261033-f6f8e1c2177e.json		needs_manual_review	
261035-efd44a3e2d9f	261035.pdf	Burmese/Burma JBRS/JBRS Originals/261035.pdf	1936-i-send-herewith-2-maps-other-material-which-dear.pdf	data/working/ocr/jbrs/text/1936-i-send-herewith-2-maps-other-material-which-dear.txt	data/working/ocr/jbrs/metadata/1936-i-send-herewith-2-maps-other-material-which-dear.json	data_local/sources/jbrs_canonical_pdfs/1936-i-send-herewith-2-maps-other-material-which-dear.pdf	deferred_outside_phase1_scope	
262071-013bbde34dc9	262071.pdf	Burmese/Burma JBRS/1936/262071.pdf	262071.pdf	data/working/ocr/jbrs/text/262071-013bbde34dc9.txt	data/working/ocr/jbrs/metadata/262071-013bbde34dc9.json		needs_manual_review	
262110-41a7efb55a79	262110.pdf	Burmese/Burma JBRS/1936/262110.pdf	262110.pdf	data/working/ocr/jbrs/text/262110-41a7efb55a79.txt	data/working/ocr/jbrs/metadata/262110-41a7efb55a79.json		needs_manual_review	
262116-7150ad99fba3	262116.pdf	Burmese/Burma JBRS/1936/262116.pdf	262116.pdf	data/working/ocr/jbrs/text/262116-7150ad99fba3.txt	data/working/ocr/jbrs/metadata/262116-7150ad99fba3.json		needs_manual_review	
262119-aa2bc12e3738	262119.pdf	Burmese/Burma JBRS/JBRS Originals/262119.pdf	1936-pal-olith-yenangyaung-small-hand-axe-illustrated-herewith-inches-long.pdf	data/working/ocr/jbrs/text/1936-pal-olith-yenangyaung-small-hand-axe-illustrated-herewith-inches-long.txt	data/working/ocr/jbrs/metadata/1936-pal-olith-yenangyaung-small-hand-axe-illustrated-herewith-inches-long.json	data_local/sources/jbrs_canonical_pdfs/1936-pal-olith-yenangyaung-small-hand-axe-illustrated-herewith-inches-long.pdf	deferred_outside_phase1_scope	
262122-8b943efcf25c	262122.pdf	Burmese/Burma JBRS/1936/262122.pdf	1936-s-achievements-as-general-which-are-sufficiently-well-maha-bandula-at-home.pdf	data/working/ocr/jbrs/text/1936-s-achievements-as-general-which-are-sufficiently-well-maha-bandula-at-home.txt	data/working/ocr/jbrs/metadata/1936-s-achievements-as-general-which-are-sufficiently-well-maha-bandula-at-home.json	data_local/sources/jbrs_canonical_pdfs/1936-s-achievements-as-general-which-are-sufficiently-well-maha-bandula-at-home.pdf	deferred_outside_phase1_scope	
263131-82440c497d98	263131.pdf	Burmese/Burma JBRS/JBRS Originals/263131.pdf	1936-prayers-ancient-burma-g-h-luce-scan-2.pdf	data/working/ocr/jbrs/text/1936-prayers-ancient-burma-g-h-luce-scan-2.txt	data/working/ocr/jbrs/metadata/1936-prayers-ancient-burma-g-h-luce-scan-2.json	data_local/sources/jbrs_canonical_pdfs/1936-prayers-ancient-burma-g-h-luce-scan-2.pdf	deferred_outside_phase1_scope	duplicate_of=1936-prayersburma-luce1936-pdf; collision_with=1936-prayers-ancient-burma-g-h-luce
263139-bba6fa22e2a4	263139.pdf	Burmese/Burma JBRS/1936/263139.pdf	263139.pdf	data/working/ocr/jbrs/text/263139-bba6fa22e2a4.txt	data/working/ocr/jbrs/metadata/263139-bba6fa22e2a4.json		needs_manual_review	
263147-8c40373811dd	263147.pdf	Burmese/Burma JBRS/JBRS Originals/263147.pdf	263147.pdf	data/working/ocr/jbrs/text/263147-8c40373811dd.txt	data/working/ocr/jbrs/metadata/263147-8c40373811dd.json		needs_manual_review	
263153-085d413ba955	263153.pdf	Burmese/Burma JBRS/1936/263153.pdf	1936-gastro-intestinal-measurements-orientals-suggested-standard-stomach-information-and-peritoneal-fossae.pdf	data/working/ocr/jbrs/text/1936-gastro-intestinal-measurements-orientals-suggested-standard-stomach-information-and-peritoneal-fossae.txt	data/working/ocr/jbrs/metadata/1936-gastro-intestinal-measurements-orientals-suggested-standard-stomach-information-and-peritoneal-fossae.json	data_local/sources/jbrs_canonical_pdfs/1936-gastro-intestinal-measurements-orientals-suggested-standard-stomach-information-and-peritoneal-fossae.pdf	deferred_outside_phase1_scope	
263157-4b11ac6d0804	263157.pdf	Burmese/Burma JBRS/1936/263157.pdf	263157.pdf	data/working/ocr/jbrs/text/263157-4b11ac6d0804.txt	data/working/ocr/jbrs/metadata/263157-4b11ac6d0804.json		needs_manual_review	
263163-467c7fd501bf	263163.pdf	Burmese/Burma JBRS/JBRS Originals/263163.pdf	263163.pdf	data/working/ocr/jbrs/text/263163-467c7fd501bf.txt	data/working/ocr/jbrs/metadata/263163-467c7fd501bf.json		needs_manual_review	
263171-da1960b86d45	263171.pdf	Burmese/Burma JBRS/JBRS Originals/263171.pdf	1936-exhibition-which-society-held-rains-having-aroused-some-the-society-s-exhibition.pdf	data/working/ocr/jbrs/text/1936-exhibition-which-society-held-rains-having-aroused-some-the-society-s-exhibition.txt	data/working/ocr/jbrs/metadata/1936-exhibition-which-society-held-rains-having-aroused-some-the-society-s-exhibition.json	data_local/sources/jbrs_canonical_pdfs/1936-exhibition-which-society-held-rains-having-aroused-some-the-society-s-exhibition.pdf	deferred_outside_phase1_scope	
271001-be28ce1583a5	271001.pdf	Burmese/Burma JBRS/1937/271001.pdf	271001.pdf	data/working/ocr/jbrs/text/271001-be28ce1583a5.txt	data/working/ocr/jbrs/metadata/271001-be28ce1583a5.json		needs_manual_review	
271015-9779b019a3bf	271015.pdf	Burmese/Burma JBRS/JBRS Originals/271015.pdf	271015.pdf	data/working/ocr/jbrs/text/271015-9779b019a3bf.txt	data/working/ocr/jbrs/metadata/271015-9779b019a3bf.json		needs_manual_review	
271033-e9a11aa8cdd5	271033.pdf	Burmese/Burma JBRS/1937/271033.pdf	271033.pdf	data/working/ocr/jbrs/text/271033-e9a11aa8cdd5.txt	data/working/ocr/jbrs/metadata/271033-e9a11aa8cdd5.json		needs_manual_review	
271053-894534de567c	271053.pdf	Burmese/Burma JBRS/1937/271053.pdf	1937-economic-grid-x-ray-investigation-thoracic-and-abdominal-conditions.pdf	data/working/ocr/jbrs/text/1937-economic-grid-x-ray-investigation-thoracic-and-abdominal-conditions.txt	data/working/ocr/jbrs/metadata/1937-economic-grid-x-ray-investigation-thoracic-and-abdominal-conditions.json	data_local/sources/jbrs_canonical_pdfs/1937-economic-grid-x-ray-investigation-thoracic-and-abdominal-conditions.pdf	deferred_outside_phase1_scope	
271061-dca2a3af11ad	271061.pdf	Burmese/Burma JBRS/1937/271061.pdf	271061.pdf	data/working/ocr/jbrs/text/271061-dca2a3af11ad.txt	data/working/ocr/jbrs/metadata/271061-dca2a3af11ad.json		needs_manual_review	
271074-e876dd7c50c6	271074.pdf	Burmese/Burma JBRS/JBRS Originals/271074.pdf	1937-prehistoric-stone-implements-konbyinmyint-irrawaddy-paunglaung-rivers.pdf	data/working/ocr/jbrs/text/1937-prehistoric-stone-implements-konbyinmyint-irrawaddy-paunglaung-rivers.txt	data/working/ocr/jbrs/metadata/1937-prehistoric-stone-implements-konbyinmyint-irrawaddy-paunglaung-rivers.json	data_local/sources/jbrs_canonical_pdfs/1937-prehistoric-stone-implements-konbyinmyint-irrawaddy-paunglaung-rivers.pdf	deferred_outside_phase1_scope	
271075-2a9589a6ebd5	271075.pdf	Burmese/Burma JBRS/1937/271075.pdf	1937-27-nakshatras-8-inner-constellations.pdf	data/working/ocr/jbrs/text/1937-27-nakshatras-8-inner-constellations.txt	data/working/ocr/jbrs/metadata/1937-27-nakshatras-8-inner-constellations.json	data_local/sources/jbrs_canonical_pdfs/1937-27-nakshatras-8-inner-constellations.pdf	deferred_outside_phase1_scope	
272087-389533199214	272087.pdf	Burmese/Burma JBRS/JBRS Originals/272087.pdf	1937-1-geography-kengtung-state-state-kengtung-is-largest-introduction.pdf	data/working/ocr/jbrs/text/1937-1-geography-kengtung-state-state-kengtung-is-largest-introduction.txt	data/working/ocr/jbrs/metadata/1937-1-geography-kengtung-state-state-kengtung-is-largest-introduction.json	data_local/sources/jbrs_canonical_pdfs/1937-1-geography-kengtung-state-state-kengtung-is-largest-introduction.pdf	renamed_in_repo	
273254-c73168dc7d34	273254.pdf	Burmese/Burma JBRS/1937/273254.pdf	273254.pdf	data/working/ocr/jbrs/text/273254-c73168dc7d34.txt	data/working/ocr/jbrs/metadata/273254-c73168dc7d34.json		needs_manual_review	
273277-19e16d7bf241	273277.pdf	Burmese/Burma JBRS/1937/273277.pdf	273277.pdf	data/working/ocr/jbrs/text/273277-19e16d7bf241.txt	data/working/ocr/jbrs/metadata/273277-19e16d7bf241.json		needs_manual_review	
273283-1f4f3f3d3c9a	273283.pdf	Burmese/Burma JBRS/1937/273283.pdf	273283.pdf	data/working/ocr/jbrs/text/273283-1f4f3f3d3c9a.txt	data/working/ocr/jbrs/metadata/273283-1f4f3f3d3c9a.json		needs_manual_review	
273308-d3e69c251ca0	273308.pdf	Burmese/Burma JBRS/1937/273308.pdf	1937-my-lady-wife-she-skilleth-well-give-her-roselle-buds.pdf	data/working/ocr/jbrs/text/1937-my-lady-wife-she-skilleth-well-give-her-roselle-buds.txt	data/working/ocr/jbrs/metadata/1937-my-lady-wife-she-skilleth-well-give-her-roselle-buds.json	data_local/sources/jbrs_canonical_pdfs/1937-my-lady-wife-she-skilleth-well-give-her-roselle-buds.pdf	deferred_outside_phase1_scope	
273310-6429684e1894	273310.pdf	Burmese/Burma JBRS/1937/273310.pdf	1937-french-policy-development-indo-china-thomas-e-ennis-reviews.pdf	data/working/ocr/jbrs/text/1937-french-policy-development-indo-china-thomas-e-ennis-reviews.txt	data/working/ocr/jbrs/metadata/1937-french-policy-development-indo-china-thomas-e-ennis-reviews.json	data_local/sources/jbrs_canonical_pdfs/1937-french-policy-development-indo-china-thomas-e-ennis-reviews.pdf	deferred_outside_phase1_scope	
273310a-902bf3a6443f	273310A.pdf	Burmese/Burma JBRS/1937/273310A.pdf	273310A.pdf	data/working/ocr/jbrs/text/273310a-902bf3a6443f.txt	data/working/ocr/jbrs/metadata/273310a-902bf3a6443f.json		needs_manual_review	
273312-7463dd0e16ec	273312.pdf	Burmese/Burma JBRS/1937/273312.pdf	1937-introduction-colloquial-burmese-j-stewart-british-burma-press-j-a-stewart.pdf	data/working/ocr/jbrs/text/1937-introduction-colloquial-burmese-j-stewart-british-burma-press-j-a-stewart.txt	data/working/ocr/jbrs/metadata/1937-introduction-colloquial-burmese-j-stewart-british-burma-press-j-a-stewart.json	data_local/sources/jbrs_canonical_pdfs/1937-introduction-colloquial-burmese-j-stewart-british-burma-press-j-a-stewart.pdf	deferred_outside_phase1_scope	
281001-fadc60a4137a	281001.pdf	Burmese/Burma JBRS/1938/281001.pdf	1938-felix-carey-english-baptist-mission-burma-thanks-are-d-g-e-hall.pdf	data/working/ocr/jbrs/text/1938-felix-carey-english-baptist-mission-burma-thanks-are-d-g-e-hall.txt	data/working/ocr/jbrs/metadata/1938-felix-carey-english-baptist-mission-burma-thanks-are-d-g-e-hall.json	data_local/sources/jbrs_canonical_pdfs/1938-felix-carey-english-baptist-mission-burma-thanks-are-d-g-e-hall.pdf	deferred_outside_phase1_scope	
281092-c67237413f44	281092.pdf	Burmese/Burma JBRS/JBRS Originals/281092.pdf	1938-mon-inscription-kyanzittha-ayetthema-hill-april-i-paid-pe-maung-tin-scan-2.pdf	data/working/ocr/jbrs/text/1938-mon-inscription-kyanzittha-ayetthema-hill-april-i-paid-pe-maung-tin-scan-2.txt	data/working/ocr/jbrs/metadata/1938-mon-inscription-kyanzittha-ayetthema-hill-april-i-paid-pe-maung-tin-scan-2.json	data_local/sources/jbrs_canonical_pdfs/1938-mon-inscription-kyanzittha-ayetthema-hill-april-i-paid-pe-maung-tin-scan-2.pdf	renamed_in_repo	duplicate_of=1938-moninscriptionayethema-pemaungtin1938-pdf; collision_with=1938-mon-inscription-kyanzittha-ayetthema-hill-april-i-paid-pe-maung-tin
282095-3c9999a3a1e3	282095.pdf	Burmese/Burma JBRS/JBRS Originals/282095.pdf	282095.pdf	data/working/ocr/jbrs/text/282095-3c9999a3a1e3.txt	data/working/ocr/jbrs/metadata/282095-3c9999a3a1e3.json		needs_manual_review	
282100-c2e173cc005e	282100.pdf	Burmese/Burma JBRS/JBRS Originals/282100.pdf	282100.pdf	data/working/ocr/jbrs/text/282100-c2e173cc005e.txt	data/working/ocr/jbrs/metadata/282100-c2e173cc005e.json		needs_manual_review	
282109-dadda21920c9	282109.pdf	Burmese/Burma JBRS/JBRS Originals/282109.pdf	282109.pdf	data/working/ocr/jbrs/text/282109-dadda21920c9.txt	data/working/ocr/jbrs/metadata/282109-dadda21920c9.json		needs_manual_review	
282177-86a23b01eace	282177.pdf	Burmese/Burma JBRS/JBRS Originals/282177.pdf	282177.pdf	data/working/ocr/jbrs/text/282177-86a23b01eace.txt	data/working/ocr/jbrs/metadata/282177-86a23b01eace.json		needs_manual_review	
282193-dbfd5ebb7516	282193.pdf	Burmese/Burma JBRS/1938/282193.pdf	282193.pdf	data/working/ocr/jbrs/text/282193-dbfd5ebb7516.txt	data/working/ocr/jbrs/metadata/282193-dbfd5ebb7516.json		needs_manual_review	
