batch_id	local_file_id	file_name	path_stub	volume	issue	year	page_count_estimate	runtime_path_available	ocr_priority	ocr_priority_reason	ocr_scope	ocr_engine	output_basename	expected_output_format	metadata_sidecar_path	status	blocked_by	notes
jbrs-ocr-0052	012057-b4e681683902	012057.pdf	Burmese/Burma JBRS/JBRS Originals/012057.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012057-b4e681683902-012057	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012057-b4e681683902-012057.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0053	012059-c3c491571363	012059.pdf	Burmese/Burma JBRS/JBRS Originals/012059.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012059-c3c491571363-012059	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012059-c3c491571363-012059.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0054	012060-f73951f77186	012060.pdf	Burmese/Burma JBRS/JBRS Originals/012060.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012060-f73951f77186-012060	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012060-f73951f77186-012060.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0055	012065-b07d064cecce	012065.pdf	Burmese/Burma JBRS/JBRS Originals/012065.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012065-b07d064cecce-012065	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012065-b07d064cecce-012065.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0056	012067-e5fc57d93c5d	012067.pdf	Burmese/Burma JBRS/JBRS Originals/012067.pdf					false	high	Matched a clean article target with exact, plausible, or multiple-candidate evidence.	article_pages_only	google_vision	012067-e5fc57d93c5d-012067	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012067-e5fc57d93c5d-012067.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0057	012067a-601ee68843c6	012067A.pdf	Burmese/Burma JBRS/JBRS Originals/012067A.pdf			1911		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012067a-601ee68843c6-012067a	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012067a-601ee68843c6-012067a.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0058	012068-c4a199952595	012068.pdf	Burmese/Burma JBRS/JBRS Originals/012068.pdf			1911		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012068-c4a199952595-012068	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012068-c4a199952595-012068.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0059	012069-5daf08d19d51	012069.pdf	Burmese/Burma JBRS/JBRS Originals/012069.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012069-5daf08d19d51-012069	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012069-5daf08d19d51-012069.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0060	012070-547bab4a118e	012070.pdf	Burmese/Burma JBRS/JBRS Originals/012070.pdf			1911		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012070-547bab4a118e-012070	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012070-547bab4a118e-012070.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0061	012072-e81b51e12494	012072.pdf	Burmese/Burma JBRS/JBRS Originals/012072.pdf			1911		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012072-e81b51e12494-012072	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012072-e81b51e12494-012072.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0062	012072a-a13976f0d7e1	012072A.pdf	Burmese/Burma JBRS/JBRS Originals/012072A.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012072a-a13976f0d7e1-012072a	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012072a-a13976f0d7e1-012072a.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0063	012076-d42545ae8db2	012076.pdf	Burmese/Burma JBRS/JBRS Originals/012076.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012076-d42545ae8db2-012076	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012076-d42545ae8db2-012076.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0064	012077-074ec0a2c2fc	012077.pdf	Burmese/Burma JBRS/JBRS Originals/012077.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012077-074ec0a2c2fc-012077	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012077-074ec0a2c2fc-012077.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0065	012078-8e8f573b5574	012078.pdf	Burmese/Burma JBRS/JBRS Originals/012078.pdf			1911		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012078-8e8f573b5574-012078	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012078-8e8f573b5574-012078.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0066	012078a-f209df9c93e6	012078A.pdf	Burmese/Burma JBRS/JBRS Originals/012078A.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012078a-f209df9c93e6-012078a	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012078a-f209df9c93e6-012078a.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0067	012080-2d97390c74ec	012080.pdf	Burmese/Burma JBRS/JBRS Originals/012080.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012080-2d97390c74ec-012080	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012080-2d97390c74ec-012080.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0068	012081-395dd805f286	012081.pdf	Burmese/Burma JBRS/JBRS Originals/012081.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012081-395dd805f286-012081	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012081-395dd805f286-012081.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0069	012081a-73fe4a41713a	012081A.pdf	Burmese/Burma JBRS/JBRS Originals/012081A.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012081a-73fe4a41713a-012081a	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012081a-73fe4a41713a-012081a.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0070	012083-3498e3d21191	012083.pdf	Burmese/Burma JBRS/JBRS Originals/012083.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012083-3498e3d21191-012083	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012083-3498e3d21191-012083.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0071	012084-b3cd6bb058eb	012084.pdf	Burmese/Burma JBRS/JBRS Originals/012084.pdf			1911		false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012084-b3cd6bb058eb-012084	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012084-b3cd6bb058eb-012084.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0072	012087-e2bd6cc7dcd7	012087.pdf	Burmese/Burma JBRS/JBRS Originals/012087.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012087-e2bd6cc7dcd7-012087	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012087-e2bd6cc7dcd7-012087.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
jbrs-ocr-0073	012088-e86d63d4ea13	012088.pdf	Burmese/Burma JBRS/JBRS Originals/012088.pdf					false	low	Generic probable JBRS file; OCR priority remains low until a target or author clue is confirmed.	article_pages_only	google_vision	012088-e86d63d4ea13-012088	google_vision_json|page_text|article_text|metadata_sidecar	data_local/ocr/jbrs/manifest/012088-e86d63d4ea13-012088.json	needs_runtime_path_cache	Run build_jbrs_local_manifest.py with --root ... --write-runtime-path-cache to resolve a live source path.	OCR plan uses runtime-path availability plus article-target matching, not probable-JBRS status alone.
