hit_id	local_file_id	batch_id	file_name	page_marker	hit_type	matched_marker	short_context	language_scope_guess	burmese_relevance_guess	priority	next_action	notes
jbrs-ocr-hit-b0ffdaafdb	1920-shwegugyiinscription-luce1920-pdf	jbrs-ocr-0898	ShwegugyiInscription-Luce1920.pdf	page 5	inscription_marker	inscription	THE SHWEGUGYI PAGODA INSCRIPTION, PAGAN, 1141, A. D. 71 50. Tathevāhaṁ tattha thito pāțiheraṁ maha- Flung ope the world.-T	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-bdca6ac831	1920-shwegugyiinscription-luce1920-pdf	jbrs-ocr-0898	ShwegugyiInscription-Luce1920.pdf	page 6	inscription_marker	inscription	72 THE SHWEGUGYI PAGODA INSCRIPTION, PAGAN, II41, A. D. 65. Tath'eva pāpakammantā ye keci puthu titthiyā Titthigahanapakkhann	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-f4d5321880	1920-shwegugyiinscription-luce1920-pdf	jbrs-ocr-0898	ShwegugyiInscription-Luce1920.pdf	page 7	inscription_marker	inscription	THE SHWEGUGYI PAGODA INscription, paGAN, 1141, A. D. Lobho doso ca moho ca jāta khiyantu me sadā. 79. Ahimsanena uppanno b	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-c10330a3fe	1920-shwegugyiinscription-luce1920-pdf	jbrs-ocr-0898	ShwegugyiInscription-Luce1920.pdf	page 8	inscription_marker	inscription	74 92. THE SHWEGUGYI PAGODA INSCRIPTION, PAGAN, 1141, A. D. Sobhitam indacāpehi merurājaṁ va cankamaṁ Dhammadesanāya mocentaṁ sat	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-f17f0ed4d2	1920-shwegugyiinscription-luce1920-pdf	jbrs-ocr-0898	ShwegugyiInscription-Luce1920.pdf	page 8	text_marker	pali text	s done, with effigies of guardian spirits.* * The Pali text of the conclusion had been missed out from our original transcription and could not be in	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-b0d62f6a13	1921-dialectsburmese-taylor1921-pdf	jbrs-ocr-0917	DialectsBurmese-Taylor1921.pdf	page 2	inscription_marker	inscription	 are to judge by the spelling of the oldest stone inscriptions. There can be no doubt that Burmese, when it was first written, was written phonetically	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-7cb6958d72	1921-dialectsburmese-taylor1921-pdf	jbrs-ocr-0917	DialectsBurmese-Taylor1921.pdf	page 2	inscription_marker	inscriptions	 are to judge by the spelling of the oldest stone inscriptions. There can be no doubt that Burmese, when it was first written, was written phonetically;	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-51c6a00001	1921-dialectsburmese-taylor1921-pdf	jbrs-ocr-0917	DialectsBurmese-Taylor1921.pdf	page 3	inscription_marker	inscription	mese ought to be made with the old Burmese of the Inscriptions and not with modern colloquial Burmese. This is, in the main, a right contention. It is 	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-e1f4f1e12f	1921-dialectsburmese-taylor1921-pdf	jbrs-ocr-0917	DialectsBurmese-Taylor1921.pdf	page 3	inscription_marker	inscriptions	mese ought to be made with the old Burmese of the Inscriptions and not with modern colloquial Burmese. This is, in the main, a right contention. It is e	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
jbrs-ocr-hit-71c6dd8d25	1921-pagan-enriquez1921-pdf	jbrs-ocr-0923	Pagan-Enriquez1921.pdf	page 2	inscription_marker	inscription	d. Much of this has yet to be discovered, but Pyu inscriptions, together with those of the Talaing, are already playing an important part in fixing pre	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-bda8fc7bcc	1921-pagan-enriquez1921-pdf	jbrs-ocr-0923	Pagan-Enriquez1921.pdf	page 2	inscription_marker	inscriptions	d. Much of this has yet to be discovered, but Pyu inscriptions, together with those of the Talaing, are already playing an important part in fixing prec	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-7583d1989e	1921-pagan-enriquez1921-pdf	jbrs-ocr-0923	Pagan-Enriquez1921.pdf	page 2	inscription_marker	pyu inscription	t- ed. Much of this has yet to be discovered, but Pyu inscriptions, together with those of the Talaing, are already playing an important part in fixing pre	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-70bfdeed82	1921-pagan-enriquez1921-pdf	jbrs-ocr-0923	Pagan-Enriquez1921.pdf	page 3	inscription_marker	inscription	rvival till 1248 A. D., the date (according to an inscription) in which King Narapathisithu built the Nanda-ma-nya. Both here, and in the undated Paya-	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-5657beb31e	1921-pagan-enriquez1921-pdf	jbrs-ocr-0923	Pagan-Enriquez1921.pdf	page 4	inscription_marker	inscription	 acts of his life are officially recorded in many inscriptions on stone. In 1086 A. D. he assisted at the coronation of Kyanzittha. In Iogo he attended	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-788c552ef5	1921-pagan-enriquez1921-pdf	jbrs-ocr-0923	Pagan-Enriquez1921.pdf	page 4	inscription_marker	inscriptions	 acts of his life are officially recorded in many inscriptions on stone. In 1086 A. D. he assisted at the coronation of Kyanzittha. In Iogo he attended 	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-932557cb19	1921-pagan-enriquez1921-pdf	jbrs-ocr-0923	Pagan-Enriquez1921.pdf	page 5	inscription_marker	inscription	14 PAGAN. firmed by another Talaing inscription in the Shwesandaw at Prome. The Myazedi inscription (in Talaing, Pyu, Pali and Burmese) i	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-ac9ba0ef0d	1921-pagan-enriquez1921-pdf	jbrs-ocr-0923	Pagan-Enriquez1921.pdf	page 5	inscription_marker	talaing inscription	14 PAGAN. firmed by another Talaing inscription in the Shwesandaw at Prome. The Myazedi inscription (in Talaing, Pyu, Pali and Burmese) i	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-001d8eddb3	1922-monssiam-halliday1922-pdf	jbrs-ocr-0974	MonsSiam-Halliday1922.pdf	page 10	translation_marker	translated	"ons some years ago called thò padoa, which may be translated ""the inner doctrine."" I heard of it when I first came to Burma, but never came into actua"	Mon	non_burmese_inscriptional_context	medium	Review OCR text for published translation boundaries.	
jbrs-ocr-hit-88c7eaba5d	1922-monssiam-halliday1922-pdf	jbrs-ocr-0974	MonsSiam-Halliday1922.pdf	page 11	translation_marker	translation	d out a well preserved copy of the Mahavaṁsa, the translation of which had been made some three hundred and fifty years ago, together with a copy of th	Mon	non_burmese_inscriptional_context	medium	Review OCR text for published translation boundaries.	
jbrs-ocr-hit-fe3b967e3d	1922-monssiam-halliday1922-pdf	jbrs-ocr-0974	MonsSiam-Halliday1922.pdf	page 2	inscription_marker	inscription	here is a Mon village at Lampun. Here several Mon inscriptions have been found. They are in practically the same character as those of Pagan and the fo	Mon	non_burmese_inscriptional_context	medium	Review OCR text for source-text boundaries and inscription linkage.	
jbrs-ocr-hit-1a5be33c4a	1922-monssiam-halliday1922-pdf	jbrs-ocr-0974	MonsSiam-Halliday1922.pdf	page 2	inscription_marker	inscriptions	here is a Mon village at Lampun. Here several Mon inscriptions have been found. They are in practically the same character as those of Pagan and the for	Mon	non_burmese_inscriptional_context	medium	Review OCR text for source-text boundaries and inscription linkage.	
jbrs-ocr-hit-07fc698356	1922-monssiam-halliday1922-pdf	jbrs-ocr-0974	MonsSiam-Halliday1922.pdf	page 2	inscription_marker	mon inscription	ld there is a Mon village at Lampun. Here several Mon inscriptions have been found. They are in practically the same character as those of Pagan and the fo	Mon	non_burmese_inscriptional_context	medium	Review OCR text for source-text boundaries and inscription linkage.	
jbrs-ocr-hit-74f57d12f1	1923-boob-1923-firstburmesewar-pdf	jbrs-ocr-0985	Boob-1923-FirstBurmeseWar.pdf	page 1	translation_marker	translated	THE FIRST BURMESE WAR. BY MAUNG BOON. TRANSLATED BY SAN SHWE BU. Translator's Note. Of the three Anglo Burmese Wars the first is perhaps t	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-91422948ad	1923-slapatrajawonmonhistory1-halliday1923-pdf	jbrs-ocr-1000	SlapatRajawonMonHistory1-Halliday1923.pdf	page 1	translation_marker	translation	"TOW SMIN RON Part 1 A HISTORY OF KINGS With Text, Translation, and Notes By R. HallIDAY. Author of ""The Talaings, Mon-English Dictionary"" ""Lik Smin Asa"	Mon	non_burmese_inscriptional_context	medium	Review OCR text for published translation boundaries.	
jbrs-ocr-hit-bf0d5678f3	1923-slapatrajawonmonhistory1-halliday1923-pdf	jbrs-ocr-1000	SlapatRajawonMonHistory1-Halliday1923.pdf	page 12	translation_marker	translation	ဓဝ် and another has သွောရထာမင်င်။ But see note on translation. Copyright© 1998 - Myanmar Book Centre & Book Promotion & Service Ltd, Bangok, Thailand.	Mon	non_burmese_inscriptional_context	medium	Review OCR text for published translation boundaries.	
jbrs-ocr-hit-e0de1702f3	1923-slapatrajawonmonhistory1-halliday1923-pdf	jbrs-ocr-1000	SlapatRajawonMonHistory1-Halliday1923.pdf	page 15	translation_marker	translation	ာံရ အဲဖျေလင်အသီတဲ့ရ။ Schmidt has ပသာ. See note on translation. Copyright© 1998 - Myanmar Book Centre & Book Promotion & Service Ltd, Bangok, Thailand.	Mon	non_burmese_inscriptional_context	medium	Review OCR text for published translation boundaries.	
jbrs-ocr-hit-bd93a032cc	1923-slapatrajawonmonhistory1-halliday1923-pdf	jbrs-ocr-1000	SlapatRajawonMonHistory1-Halliday1923.pdf	page 2	translation_marker	translated	 that though it was a copy of the work edited and translated by Schmidt, it was very imperfect. I pointed out the defects to the Hon. Librarian, and a	Mon	non_burmese_inscriptional_context	medium	Review OCR text for published translation boundaries.	
jbrs-ocr-hit-97e042561a	1923-slapatrajawonmonhistory1-halliday1923-pdf	jbrs-ocr-1000	SlapatRajawonMonHistory1-Halliday1923.pdf	page 2	translation_marker	translation	d help in interpretation given, afterwards made a translation of Schmidt's German with many emen- dations of the text and the interpretation, but it wa	Mon	non_burmese_inscriptional_context	medium	Review OCR text for published translation boundaries.	
jbrs-ocr-hit-85b9e830f8	1923-slapatrajawonmonhistory1-halliday1923-pdf	jbrs-ocr-1000	SlapatRajawonMonHistory1-Halliday1923.pdf	page 22	translation_marker	translation	 ** Some Mss have 50005 instead of 35 505 But see translation and note. Copyright© 1998 - Myanmar Book Centre & Book Promotion & Service Ltd, Bangok, T	Mon	non_burmese_inscriptional_context	medium	Review OCR text for published translation boundaries.	
jbrs-ocr-hit-01f654fa71	1923-slapatrajawonmonhistory1-halliday1923-pdf	jbrs-ocr-1000	SlapatRajawonMonHistory1-Halliday1923.pdf	page 23	text_marker	text.	ီစီရေင်လင်ဘဲတဲ့။ The year is omitted in Schmidt's text. Other Mss. do not help, the whole date being omitted. The latest Ms. I have examined, how	Mon	non_burmese_inscriptional_context	medium	Review OCR text for source-text boundaries and inscription linkage.	
jbrs-ocr-hit-83b49da042	1923-slapatrajawonmonhistory1-halliday1923-pdf	jbrs-ocr-1000	SlapatRajawonMonHistory1-Halliday1923.pdf	page 3	text_marker	text.	e have a much better, since it is a more perfect, text. In the translation again, the advance in our knowledge of the language has helped to clea	Mon	non_burmese_inscriptional_context	medium	Review OCR text for source-text boundaries and inscription linkage.	
jbrs-ocr-hit-616ca4c2c4	1923-slapatrajawonmonhistory1-halliday1923-pdf	jbrs-ocr-1000	SlapatRajawonMonHistory1-Halliday1923.pdf	page 3	translation_marker	translation	 better, since it is a more perfect, text. In the translation again, the advance in our knowledge of the language has helped to clear up difficulties t	Mon	non_burmese_inscriptional_context	medium	Review OCR text for published translation boundaries.	
jbrs-ocr-hit-29c0f57b18	1923-slapatrajawonmonhistory1-halliday1923-pdf	jbrs-ocr-1000	SlapatRajawonMonHistory1-Halliday1923.pdf	page 4	translation_marker	translated	c where the names in English corres- pond, I have translated. My best thanks are due to Mr. Blagden of London, for critically read- ing my translation	Mon	non_burmese_inscriptional_context	medium	Review OCR text for published translation boundaries.	
jbrs-ocr-hit-70467ee29b	1923-slapatrajawonmonhistory1-halliday1923-pdf	jbrs-ocr-1000	SlapatRajawonMonHistory1-Halliday1923.pdf	page 4	translation_marker	translation	r. Blagden of London, for critically read- ing my translation and notes, and for making a number of valuable sug- gestions which I have gladly made use	Mon	non_burmese_inscriptional_context	medium	Review OCR text for published translation boundaries.	
jbrs-ocr-hit-d06946a20d	1923-slapatrajawonmonhistory2-halliday1923-pdf	jbrs-ocr-1001	SlapatRajawonMonHistory2-Halliday1923.pdf	page 1	translation_marker	translated	"sed, the Sanctified, the All-wise."" 2 This may be translated: I ""reverence the King of sages, the Highest in the three worlds, the Truth, and the Brot"	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-968f67211d	1923-slapatrajawonmonhistory2-halliday1923-pdf	jbrs-ocr-1001	SlapatRajawonMonHistory2-Halliday1923.pdf	page 1	translation_marker	translation	 RAJAWAN DATOW SMIN RON Part 2 A HISTORY OF KINGS TRANSLATION. Namo tassa bhagavato arahato sammasambuddhassa.¹ Rājāmunindam tiloka aggam, dhammañca sa	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-43dddfe66c	1923-slapatrajawonmonhistory2-halliday1923-pdf	jbrs-ocr-1001	SlapatRajawonMonHistory2-Halliday1923.pdf	page 24	inscription_marker	inscription	"better the explanation here given. In the Kalyāni inscriptions he is styled Rāmādhipati. 114 tion."" "" ကွိုင်ဗ္ဘသင် 'white umbrella"" is simply a designa"	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-08d8510d61	1923-slapatrajawonmonhistory2-halliday1923-pdf	jbrs-ocr-1001	SlapatRajawonMonHistory2-Halliday1923.pdf	page 24	inscription_marker	inscriptions	"better the explanation here given. In the Kalyāni inscriptions he is styled Rāmādhipati. 114 tion."" "" ကွိုင်ဗ္ဘသင် 'white umbrella"" is simply a designat"	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-9b6a5f9445	1923-slapatrajawonmonhistory2-halliday1923-pdf	jbrs-ocr-1001	SlapatRajawonMonHistory2-Halliday1923.pdf	page 34	translation_marker	translation	"ue reading. The clauses beginning with “ to in my translation number eleven. "" 14. လွယ်ဗွိုယ်ကံတူသေနာတ်အမှိုက် weapons -spears, missiles, bows, guns, c"	Pali	pali_only_not_burmese_corpus_material	medium	Keep indexed as Pali-only until Burmese relevance is demonstrated.	
jbrs-ocr-hit-d4f008a9cb	1928-talainginscription-blagden1928-pdf	jbrs-ocr-1090	TalaingInscription-Blagden1928.pdf	page 1	inscription_marker	inscription	TALAING INSCRIPTION IN A BELL CAST BY ANAUPPET-LUN MIN TRANSLATED BY C. O. BLAGDEN AND PE MAUNG TIN. [Sir Art	Mixed Burmese/Pali	mixed_burmese_pali_relevance	medium	Review OCR for Burmese and Pali unit boundaries before structured extraction.	
