record_id	source_volume	source_inscription_number	source_page	face	title_original	source_file
obi-v01-n0211-ob-p0358	1	211	358	obverse	မင်းသတ္ထာကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No211__ob_p358.txt
obi-v01-n0212-ob-p0360	1	212	360	obverse	အမတ်ကြီး သုဖရစ် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No212__ob_p360.txt
obi-v01-n0212-re-p0361	1	212	361	reverse	အမတ်ကြီး သုဖရစ်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No212__re_p361.txt
obi-v01-n0213-ob-p0362	1	213	362	obverse	စည်သူမင်းကြီးကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No213__ob_p362.txt
obi-v01-n0214-ob-p0363	1	214	363	obverse	စာကြိုဘုရားလှကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No214__ob_p363.txt
obi-v01-n0215-ob-p0365	1	215	365	obverse	မြင်းမူ ကင်းသူကြီးကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No215__ob_p365.txt
obi-v01-n0216-ob-p0366	1	216	366	obverse	ပုဂံရွှေကျောင်း အရှေ့ဂူကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No216__ob_p366.txt
obi-v01-n0217-ob-p0367	1	217	367	obverse	ကြွဲပုလုနှင့် ကြွယ်ကြီးချတ္တရာတို့ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No217__ob_p367.txt
obi-v01-n0218-ob-p0370	1	218	370	obverse	စောလူးမင်းကြီး ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No218__ob_p370.txt
obi-v01-n0219-ob-p0371	1	219	371	obverse	ရွှေတွင်းအောင်းဘုရား ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No219__ob_p371.txt
obi-v01-n0021-ob-p0042	1	21	42	obverse	တိုင်းချွတ်ဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No21__ob_p42.txt
obi-v01-n0220-ob-p0374	1	220	374	obverse	သူကြွယ်ကြီးဝတ္တန ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No220__ob_p374.txt
obi-v01-n0221-tx-p0376	1	221	376	left	သူကြွယ် ဖ္လစ်ကောင်သင် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No221__le_p376.txt
obi-v01-n0221-tx-p0375	1	221	375	right	သူကြွယ် ဖ္လစ်ကောင်သင် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No221__ri_p375.txt
obi-v01-n0222-re-p0376	1	222	376	reverse	ဖျက္ကသု ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No222__re_p376.txt
obi-v01-n0223-ob-p0377	1	223	377	obverse	နဂါးကြောင်းဘုရား ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No223__ob_p377.txt
obi-v01-n0224-ob-p0379	1	224	379	obverse	မန္တလေး နန်းတွင်းရုံတွင် အမှတ် ၂၈ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No224__ob_p379.txt
obi-v01-n0225-ob-p0381	1	225	381	obverse	မန္တလေးနန်းတွင်းရုံတွင်ရှိ အမှတ် ၃၉ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No225__ob_p381.txt
obi-v01-n0022-ob-p0043	1	22	43	obverse	ဖုန်းသည်စင်ကြယ်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No22__ob_p43.txt
obi-v01-n0023-ob-p0044	1	23	44	obverse	အိုနူသင် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No23__ob_p44.txt
obi-v01-n0024-ob-p0045	1	24	45	obverse	ငါပုံသင် လင်မယားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No24__ob_p45.txt
obi-v01-n0025-ob-p0046	1	25	46	obverse	မန္တလေးနန်းတွင်းရုံ အမှတ် ၅၉၇ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No25__ob_p46.txt
obi-v01-n0026-ob-p0046	1	26	46	obverse	သိခင် ဓမ္မဝိလာသ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No26__ob_p46.txt
obi-v01-n0027-ob-p0048	1	27	48	obverse	ပုဂံပြတိုက် ကျောက်တိုင်အမှတ် ၁၂	OBI_Corpus_Vol1/OBI_Vol1_No27__ob_p48.txt
obi-v01-n0028-ob-p0049	1	28	49	obverse	မင်းကြီး အသင်္ခယာ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No28__ob_p49.txt
obi-v01-n0029-ob-p0050	1	29	50	obverse	အမတ်ကြီး သိင်္ဃသူကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No29__ob_p50.txt
obi-v01-n0029-re-p0051	1	29	51	reverse	အမတ်ကြီး သိင်္ဃသူရ် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No29__re_p51.txt
obi-v01-n0002-tx-p0004	1	2	4		မြစေတီကျောက်စာ မြန်မာ။ (ရာဇကုမာရကျောက်စာ)	OBI_Corpus_Vol1/OBI_Vol1_No2_mya__p4.txt
obi-v01-n0002-tx-p0006	1	2	6		မြစေတီကျောက်စာ ပါဠိ။ (ရာဇကုမာရကျောက်စာ)	OBI_Corpus_Vol1/OBI_Vol1_No2_pali__p6.txt
obi-v01-n0030-ob-p0053	1	30	53	obverse	ထီးလိုင်မင်းသမီး ခင်ဉန် အိငြိမ်းသင်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No30__ob_p53.txt
obi-v01-n0031-ob-p0054	1	31	54	obverse	ပင်းတလဲ ပန်းတော ရွှေကျောင်း ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No31__ob_p54.txt
obi-v01-n0032-ob-p0055	1	32	55	obverse	စောမွန်သင်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No32__ob_p55.txt
obi-v01-n0033-ob-p0056	1	33	56	obverse	သင်ကြီး ငါနိုင်သင် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No33__ob_p56.txt
obi-v01-n0034-re-p0056	1	34	56	reverse	သခင် ငပွဲသောင်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No34__re_p56.txt
obi-v01-n0035-ob-p0057	1	35	57	obverse	စလေမြို့နယ် စက်တော်ရာဘုရားရုံ အမှတ် ၂ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No35__ob_p57.txt
obi-v01-n0036-ob-p0058	1	36	58	obverse	ပိတကတ်လှူသောကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No36__ob_p58.txt
obi-v01-n0037-re-p0059	1	37	59	reverse	ပုဂံပြတိုက် အမှတ် ၁၅၈ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No37__re_p59.txt
obi-v01-n0038-ob-p0060	1	38	60	obverse	သူဌေးမုခ်ဂူဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No38__ob_p60.txt
obi-v01-n0038-re-p0061	1	38	61	reverse	သူဌေးမုခ်ဂူဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No38__re_p61.txt
obi-v01-n0039-ob-p0062	1	39	62	obverse	ပုဂံပြတိုက် အမှတ် ၅၂ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No39__ob_p62.txt
obi-v01-n0039-re-p0063	1	39	63	reverse	ပုဂံပြတိုက် အမှတ် ၅၂ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No39__re_p63.txt
obi-v01-n0003-ob-p0008	1	3	8	obverse	နဘဲတောဘုရား ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No3__ob_p8.txt
obi-v01-n0040-ob-p0064	1	40	64	obverse	ငါဖုန်တရားနိုင်သော ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No40__ob_p64.txt
obi-v01-n0041-ob-p0065	1	41	65	obverse	ဓမ္မရာဇိကဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No41__ob_p65.txt
obi-v01-n0041-re-p0067	1	41	67	reverse	ဓမ္မရာဇိကဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No41__re_p67.txt
obi-v01-n0042-ob-p0069	1	42	69	obverse	မန္တလေး နန်းတွင်းရုံအမှတ် ၂၂ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No42__ob_p69.txt
obi-v01-n0043-ob-p0070	1	43	70	obverse	အိုက္လောသင်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No43__ob_p70.txt
obi-v01-n0044-ob-p0071	1	44	71	obverse	သင်ကြီးညောင်ဉပ်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No44__ob_p71.txt
obi-v01-n0044-re-p0072	1	44	72	reverse	သင်ကြီးညောင်ဉပ်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No44__re_p72.txt
obi-v01-n0045-ob-p0073	1	45	73	obverse	သံပျင်ရင်ကောင်ဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No45__ob_p73.txt
obi-v01-n0046-ob-p0074	1	46	74	obverse	ရမည်းသင်းမှကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No46__ob_p74.txt
obi-v01-n0047-ob-p0075	1	47	75	obverse	စိုးမင်းပျံချီသမီးကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No47__ob_p75.txt
obi-v01-n0048-ob-p0077	1	48	77	obverse	သင်ငါနှစ်လို့သင်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No48__ob_p77.txt
obi-v01-n0048-re-p0078	1	48	78	reverse	သင်ငါနှစ်လို့သင် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No48__re_p78.txt
obi-v01-n0049-ob-p0080	1	49	80	obverse	ကလန် ငါသာသင် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No49__ob_p80.txt
obi-v01-n0004-ob-p0011	1	4	11	obverse	ရွှေဂူကြီးဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No4__ob_p11.txt
obi-v01-n0004-re-p0015	1	4	15	reverse	ရွှေဂူကြီးဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No4__re_p15.txt
obi-v01-n0050-ob-p0081	1	50	81	obverse	မောင်းမစောခင်မိငယ်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No50__ob_p81.txt
obi-v01-n0051-ob-p0082	1	51	82	obverse	မင်းသမီး စိုးမင်းတို့ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No51__ob_p82.txt
obi-v01-n0052-ob-p0083	1	52	83	obverse	နားတောင်းများမင်းကြီးကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No52__ob_p83.txt
obi-v01-n0053-ob-p0086	1	53	86	obverse	ပိတရစ် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No53__ob_p86.txt
obi-v01-n0054-tx-p0089	1	54	89	north	ငါစန်သင်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No54__no_p89.txt
obi-v01-n0054-ob-p0086	1	54	86	obverse	ငါစန်သင်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No54__ob_p86.txt
obi-v01-n0054-re-p0087	1	54	87	reverse	ငါစန်သင် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No54__re_p87.txt
obi-v01-n0055-ob-p0089	1	55	89	obverse	မိုးကောင်းဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No55__ob_p89.txt
obi-v01-n0056-ob-p0090	1	56	90	obverse	မိတ္ထိလာမြို့နယ် ကလိန်ရွာမှကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No56__ob_p90.txt
obi-v01-n0057-ob-p0091	1	57	91	obverse	ကြံသိုင်းမယား ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No57__ob_p91.txt
obi-v01-n0058-tx-p0093	1	58	93	right	သူကြွယ် ငတည်ဖ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No58__ri_p93.txt
obi-v01-n0059-ob-p0093	1	59	93	obverse	ပုဂံပြတိုက် အမှတ် ၄၉ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No59__ob_p93.txt
obi-v01-n0059-re-p0095	1	59	95	reverse	ပုဂံပြတိုက် အမှတ် ၄၉ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No59__re_p95.txt
obi-v01-n0005-ob-p0019	1	5	19	obverse	သက်စိုးတောင်နှီးဘုရားအနီးကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No5__ob_p19.txt
obi-v01-n0060-ob-p0096	1	60	96	obverse	ဖုန်းမြတ် မဟာထေရ် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No60__ob_p96.txt
obi-v01-n0061-ob-p0097	1	61	97	obverse	ပုဂံပြတိုက် အမှတ် ၈၂ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No61__ob_p97.txt
obi-v01-n0062-ob-p0097	1	62	97	obverse	စောရဟန်သိမ်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No62__ob_p97.txt
obi-v01-n0063-ob-p0099	1	63	99	obverse	သင်ကြီး ဓမ္မပါလ်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No63__ob_p99.txt
obi-v01-n0063-re-p0100	1	63	100	reverse	သင်ကြီးဓမ္မပါလကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No63__re_p100.txt
obi-v01-n0064-ob-p0100	1	64	100	obverse	မင်းသိန်ကသူသိမ်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No64__ob_p100.txt
obi-v01-n0065-ob-p0102	1	65	102	obverse	သင်လျင် အိုကပ်သင်ချင် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No65__ob_p102.txt
obi-v01-n0065-re-p0103	1	65	103	reverse	သင်လျင် အိုကပ်သင်ချင် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No65__re_p103.txt
obi-v01-n0066-ob-p0105	1	66	105	obverse	ပင်းစက္ကလန်ပ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No66__ob_p105.txt
obi-v01-n0066-re-p0106	1	66	106	reverse	ပင်းစက္ကလန်ပ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No66__re_p106.txt
obi-v01-n0067-ob-p0106	1	67	106	obverse	သူကြွယ် ရျင်သင်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No67__ob_p106.txt
obi-v01-n0068-ob-p0107	1	68	107	obverse	ငါရသင် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No68__ob_p107.txt
obi-v01-n0069-ob-p0108	1	69	108	obverse	မင်းမယားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No69__ob_p108.txt
obi-v01-n0006-ob-p0020	1	6	20	obverse	တုရင်ပုထိုးကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No6__ob_p20.txt
obi-v01-n0006-re-p0021	1	6	21	reverse	တုရင်ပုထိုးကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No6__re_p21.txt
obi-v01-n0070-ob-p0111	1	70	111	obverse	နားတောင်းသိခင်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No70__ob_p111.txt
obi-v01-n0071-ob-p0112	1	71	112	obverse	ဖုန်းသည် အသင်္ခယာ လင်မယားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No71__ob_p112.txt
obi-v01-n0071-re-p0114	1	71	114	reverse	ဖုန်းသည် အသင်္ခယာ လင်မယားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No71__re_p114.txt
obi-v01-n0072-ob-p0116	1	72	116	obverse	အမိ ပုရှားမိ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No72__ob_p116.txt
obi-v01-n0073-ob-p0117	1	73	117	obverse	မန္တလေးနန်းတွင်းရုံအမှတ် ၂၉၆ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No73__ob_p117.txt
obi-v01-n0074-ob-p0118	1	74	118	obverse	ဖုန်းသည် သင်္ဃာကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No74__ob_p118.txt
obi-v01-n0075-tx-p0118	1	75	118	left	သူကြိမ် အိုမ်ပုလဲ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No75__le_p118.txt
obi-v01-n0076-ob-p0119	1	76	119	obverse	သင်ကြီး အိုဆုံသင်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No76__ob_p119.txt
obi-v01-n0077-ob-p0121	1	77	121	obverse	မင်းသားဂူဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No77__ob_p121.txt
obi-v01-n0077-tx-p0122	1	77	122	side	မင်းသားဂူဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No77__si_p122.txt
obi-v01-n0078-ob-p0123	1	78	123	obverse	ဟန်လင်းကျောက်စာရုံ အမှတ် ၃ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No78__ob_p123.txt
obi-v01-n0079-ob-p0124	1	79	124	obverse	ပြသာဒ်လှကျောင်း ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No79__ob_p124.txt
obi-v01-n0007-ob-p0022	1	7	22	obverse	ငနွယ်သင်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No7__ob_p22.txt
obi-v01-n0080-ob-p0125	1	80	125	obverse	ငါဖ္လစ်သင်နှင့် အိုဆုံသင် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No80__ob_p125.txt
obi-v01-n0081-ob-p0125	1	81	125	obverse	သမန္တသု မယားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No81__ob_p125.txt
obi-v01-n0082-ob-p0127	1	82	127	obverse	သုခမိန်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No82__ob_p127.txt
obi-v01-n0082-re-p0127	1	82	127	reverse	သုခမိန် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No82__re_p127.txt
obi-v01-n0083-ob-p0128	1	83	128	obverse	မန္တလေးနန်းတွင်းရုံ ကျောက်တိုင်အမှတ် ၂၅၉ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No83__ob_p128.txt
obi-v01-n0084-ob-p0129	1	84	129	obverse	နားတောင်းများမင်းကြီး ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No84__ob_p129.txt
obi-v01-n0085-ob-p0130	1	85	130	obverse	ဖုန်သည် ဓမ္မလျကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No85__ob_p130.txt
obi-v01-n0085-re-p0132	1	85	132	reverse	ဖုန်သည် ဓမ္မလျ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No85__re_p132.txt
obi-v01-n0086-tx-p0133	1	86	133	east	ခင်မိပယ်ပိုသီ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No86__ea_p133.txt
obi-v01-n0087-ob-p0133	1	87	133	obverse	ရွှေမင်းကျောင်းဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No87__ob_p133.txt
obi-v01-n0088-ob-p0134	1	88	134	obverse	ဟန်လင်းကျောက်စာရုံအမှတ် ၁၈ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No88__ob_p134.txt
obi-v01-n0089-ob-p0136	1	89	136	obverse	မတရာသင်တို့ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No89__ob_p136.txt
obi-v01-n0008-ob-p0023	1	8	23	obverse	ပုဂံပြတိုက် ကျောက်တိုင်အမှတ် ၁၆၂-ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No8__ob_p23.txt
obi-v01-n0008-re-p0024	1	8	24	reverse	ပုဂံပြတိုက် ကျောက်တိုင်အမှတ် ၁၆၂ -ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No8__re_p24.txt
obi-v01-n0090-ob-p0137	1	90	137	obverse	အိုနွယ်သင်ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No90__ob_p137.txt
obi-v01-n0090-re-p0138	1	90	138	reverse	အိုနွယ်သင် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No90__re_p138.txt
obi-v01-n0091-ob-p0138	1	91	138	obverse	မန္တလေးနန်းတွင်းရုံ ကျောက်တိုင်အမှတ် ၁၉ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No91__ob_p138.txt
obi-v01-n0092-ob-p0139	1	92	139	obverse	လက်ပံသမီး မင်ယမက္လသင် ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No92__ob_p139.txt
obi-v01-n0093-re-p0140	1	93	140	reverse	နားတောင်းများမင်းကြီး ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No93__re_p140.txt
obi-v01-n0094-ob-p0141	1	94	141	obverse	မန္တလေးနန်းတွင်းရုံ ကျောက်တိုင်အမှတ် ၄၂၃ ကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No94__ob_p141.txt
obi-v01-n0095-re-p0142	1	95	142	reverse	ကြံသိုင်းကြီးသမီးကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No95__re_p142.txt
obi-v01-n0096-tx-p0148	1	96	148	north	ရွှေကွန်ချာဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No96__no_p148.txt
obi-v01-n0096-ob-p0143	1	96	143	obverse	ရွှေကွန်ချာဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No96__ob_p143.txt
obi-v01-n0096-re-p0146	1	96	146	reverse	ရွှေကွန်ချာဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No96__re_p146.txt
obi-v01-n0096-tx-p0150	1	96	150	south	ရွှေကွန်ချာဘုရားကျောက်စာ	OBI_Corpus_Vol1/OBI_Vol1_No96__so_p150.txt
