frasch_ref_id	raw_reference	source_file	detected_entry_type	looks_like_bibliographic_reference	looks_like_catalogue_note	looks_like_body_text	length	has_author_signal	has_year_signal	has_title_signal	has_publication_signal	confidence	recommended_action	notes
frasch-ref-00193	B 2, p. 633	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00194	MM 1, no. 1, p. 1	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00195	List 16	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00196	B 2, p. 528	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00197	MM 1, no. 6, p. 43 (dated CS 416/1054)	Bagan Epig Database.doc	catalogue_note	false	true	false	38	false	true	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00198	List 3	Bagan Epig Database.doc	catalogue_note	false	true	false	6	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00199	B 2, p. 799	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00200	MM 1, no. 2, p. 5	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00201	List 4	Bagan Epig Database.doc	catalogue_note	false	true	false	6	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00202	B 2, p. 937	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00203	MM 1, no. 3, p. 14	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00204	List 1088	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	true	false	false	medium	use_for_catalogue_evidence	
frasch-ref-00205	MM 4, no. 2, p. 6	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00206	List 7	Bagan Epig Database.doc	catalogue_note	false	true	false	6	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00207	B 2, p. 833	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00208	MM 1, no. 4, p. 30	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00209	List 6	Bagan Epig Database.doc	catalogue_note	false	true	false	6	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00210	B 2, p. 831	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00211	MM 4, no. 1, p. 1 (dated CS 302)	Bagan Epig Database.doc	catalogue_note	false	true	false	32	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00212	List 8	Bagan Epig Database.doc	catalogue_note	false	true	false	6	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00213	B 2, p. 800	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00214	MM 1, no. 5, p. 35	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00215	List 13	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00216	B 2, p. 860	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00217	MM 2, no. 2, p. 4	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00218	so far only notices in blogs and newspapers, e.g. The Irrawaddy 15 Jan 2014	Bagan Epig Database.doc	unclear	false	false	false	75	false	true	true	false	low	manual_review	
frasch-ref-00219	List 17	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00220	B 1, p. 162	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00221	MM 1, no. 7, p. 51 and MM 4, no. 6, p. 27	Bagan Epig Database.doc	catalogue_note	false	true	false	41	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00222	List 18	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00223	B 2, p. 627	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00224	MM 1, no. 8, p. 65	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00225	copy List 19	Bagan Epig Database.doc	unclear	false	false	false	12	false	false	false	false	low	manual_review	
frasch-ref-00226	B 2, p. 629	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00227	MM 1, no. 9, p. 74	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00228	List 21	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00229	B 2, p. 529	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00230	MM 1, no. 10, p. 83	Bagan Epig Database.doc	catalogue_note	false	true	false	19	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00231	List 22	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00232	B 2, p. 520	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00233	MM 1, no. 11, p. 93	Bagan Epig Database.doc	catalogue_note	false	true	false	19	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00234	List 23	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00235	OBI 1, p. 321	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00236	B 2, p. 830	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00237	A, p.1	Bagan Epig Database.doc	catalogue_note	false	true	false	6	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00238	MP 1, p. 21	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00239	List 27	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00240	B 2, p. 838	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00241	A, p. 9	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00242	MM 2, no. 4, p. 8	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00243	copy List 5	Bagan Epig Database.doc	unclear	false	false	false	11	false	false	false	false	low	manual_review	
frasch-ref-00244	MM 2, no. 1, p. 1	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00245	another copy MM 4, no. 20, p. 90	Bagan Epig Database.doc	unclear	false	false	false	32	false	false	true	false	low	manual_review	
frasch-ref-00246	List 613	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00247	A, p. 2	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00248	List 25	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00249	A, p. 3-6	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00250	MM 4, no. 7, p. 32	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00251	List 26	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00252	B 2, p. 601	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00253	MM 1, no. 12, p. 105	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00254	List 346	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00255	OBI 1, 322	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	low	use_for_catalogue_evidence	
frasch-ref-00256	A, p. 7	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00257	copy List 114	Bagan Epig Database.doc	unclear	false	false	false	13	false	false	false	false	low	manual_review	
frasch-ref-00258	A, p. 8	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00259	MM 1, no. 34, p. 306 (= B 2, p. 804 ?)	Bagan Epig Database.doc	catalogue_note	false	true	false	38	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00260	List 28	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00261	B 2, p. 188	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00262	MM 1, no. 13, p. 117	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00263	List 618	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00264	B 2, p. 604	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00265	MM 4, no. 8, p. 37	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00266	Pl. II 110	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00267	OBI 1, p. 324	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00268	UEM no. 2, p. 2	Bagan Epig Database.doc	catalogue_note	false	true	false	15	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00269	ARASI 1930-34, p. 190	Bagan Epig Database.doc	catalogue_note	false	true	false	21	false	true	true	true	medium	use_for_catalogue_evidence	
frasch-ref-00270	List 29	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00271	B 2, p. 762	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00272	MM 1, no. 14, p. 126	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00273	List 30	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00274	OBI 1, p. 325	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00275	B 2, p. 72	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00276	MM 1, no. 15, p. 136	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00277	List 31	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00278	MM 1, no. 16, p. 140	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00279	another copy MM 4, no. 9, p. 44	Bagan Epig Database.doc	unclear	false	false	false	31	false	false	true	false	low	manual_review	
frasch-ref-00280	List 33	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00281	B 2, p. 903	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00282	MM 1, p. 152	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00283	List 35	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00284	B 1, p. 75	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00285	MM 1, p. 161 and MM 4, no. 11, p. 53	Bagan Epig Database.doc	catalogue_note	false	true	false	36	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00286	List 38	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00287	A, p. 13	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00288	MM 2, no. 5, p. 11	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00289	unlisted ? Luce F 1158	Bagan Epig Database.doc	unclear	false	false	false	22	false	true	false	false	low	manual_review	
frasch-ref-00290	List 41	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00291	B 2, p. 763	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00292	MM 1, p. ?	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	low	use_for_catalogue_evidence	
frasch-ref-00293	OR 6452 B (1), no. 23	Bagan Epig Database.doc	catalogue_note	false	true	false	21	false	false	true	false	low	use_for_catalogue_evidence	
frasch-ref-00294	List 38	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00295	B 2, p. 596	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00296	MM 1, p. 181	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00297	List 42	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00298	B 2, p. 835	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00299	MM 2, no. 6, p. 14	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00300	List 43	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00301	B 2, p. 764	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00302	MM 1, p. 192	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00303	MM 4, no. 13, p. 62	Bagan Epig Database.doc	catalogue_note	false	true	false	19	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00304	List 44	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-00305	B 2, p. 506	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-00306	MM 1, no. 23, p. 200	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	medium	use_for_catalogue_evidence	
