bibtex_key	entry_type	author	editor	year	title	booktitle	journal	publisher	address	doi	url	isbn	raw_entry_hash	source_label	notes
shorto1971	book	Shorto, H. L.		1971	{A} dictionary of the {M}on inscriptions from the sixth to the sixteenth centuries			Oxford University Press	London				9eb33e9577bf048d2837dc393c11433afc57058ba799cb96391fbf859d6b1c18	asia 2.bib	
Baxter2014b	online	Baxter, William H. and Sagart, Laurent		2014	{B}axter-{S}agart {O}ld {C}hinese reconstruction, version 1.1								1aed323c788b50780f6616cfb292de58d5ffe0ec3f67fc786a665cbbbb4603b2	asia 2.bib	
adams2018	inproceedings	Adams, Oliver and Cohn, Trevor and Neubig, Graham and Cruz, Hilaria and Bird, Steven and Michaud, Alexis		2018	Evaluating phonemic transcription of low-resource tonal languages for language documentation	Proceedings of LREC 2018							4b8a0d062d1f07f60449a4c4e9c55432fa54a81162a3f24eb8039d212883adc2	asia 2.bib	
Blust1972	article	Blust, Robert		1972	Proto-Oceanic addenda with cognates in non-Oceanic Austronesian languages: A preliminary list		Working Papers in Linguistics						85f4372707debb75746e8efd469aa122f352b5a69aaf3ca7b7a24d1d22327061	asia 2.bib	
Ahlqvist1982	collection		A. Ahlqvist	1982	Papers from the 5th International Conference on Historical Linguistics	Papers from the 5th International Conference on Historical Linguistics		John Benjamins	Amsterdam				73f1e74645ef72875536ace624e8f09135ee8b7f0ba6409608fea6f482b7e3d0	asia 2.bib	
Weiss2009	book	Weiss, Michael		2009	Outline of the Historical and Comparative Grammar of Latin			Beech Stave Press					a0a01e1d068d7f6a4d527882880f34eed52830d12a0bb60fb1197f3e77d8b11d	asia 2.bib	
Jasanoff2003	book	Jasanoff, Jay H.		2003	Hittite and the Indo-European verb			Oxford University Press					329ac8721dfa3861513ba5ace7d0e300de82573f92d8fd303780898f0ea61f59	asia 2.bib	
Malzahn2010	book	Malzahn, Melanie		2010	The Tocharian Verbal System			Brill					519dd9adb27112269e35f519ab7d50a1ddd11a401a4dc013df95df15aa7f7b2f	asia 2.bib	
Thakur2011	incollection	Thakur, Gautam s.		2011	{C}ommunity detection in biological networks								7e03b5d9d43cb32ea95571beaea1e574d619d59d1ddccdc9278f0bef80c54d69	asia 2.bib	
Grant2009	incollection	Grant, Anthony P.		2009	{L}oanwords in {B}ritish {E}nglish								2fc29b767cdffd4ef0286e0362e6aae8018ddd19752fbd1de22cc6f3821c50cc	asia 2.bib	
Haspelmath2009a	incollection	Haspelmath, M. and Tadmor, U.		2009	{T}he {L}oanword {T}ypology project and the {W}orld {L}oanword {D}atabase								0a15a71a26b839ced0fa6ccf5931cae6ac5500c186347b1cb60ddb0f766c621b	asia 2.bib	
Lopez2013	incollection	Lopez, P. and List, J.-M. and Bapteste, E.			{A} preliminary case for exploratory networks in biology and linguistics: the phonetic network of {C}hinese words as a case-study								de3d40e5cd3a4afb0fb5b6169ae9cd921ff3f70922054490a625d85e93d984a0	asia 2.bib	
Prokic2013c	incollection	Prokić, Jelena and Nerbonne, John		2013	{A}nalyzing dialects biologically								398514d9df9f754327a9dbdbe154b0c74f66b81585e7f8bcaabc7a48c4cbf975	asia 2.bib	
Schulte2009	incollection	Schulte, Kim		2009	{L}oanwords in {R}omanian								fa55d35edc3e8526bbb8a9ad8b4a7ed1849fbeb4952155b3da8ba97993b12812	asia 2.bib	
Starostin2013c	incollection	Starostin, George S.		2013	{L}exicostatistics as a basis for language classification								5cb8a5099d76014e9dbf8edbce65df73e39fc1f0ad5268ce5a56ab98b4f1f57f	asia 2.bib	
Tadmor2009	incollection	Tadmor, Uri			{L}oanwords in the world’s languages								ccf1ed4d2244bcf11341ca88f8c178e7193704371916d099bab414502b9c8836	asia 2.bib	
Wiebusch2009a	incollection	Wiebusch, Thekla and Tadmor, Uri			{L}oanwords in {M}andarin {C}hinese								dbd29d0d238369bad8272b5ca20282e81e6e3456e6bd26dff3355a13b9e0d8b0	asia 2.bib	
Gong2002a	incollection	Gong, Hwang-cherng		2002	A comparative study of the Chinese, Tibetan, and Burmese vowel systems.								81e3c0cdbe73bf483f94210619a6064b6c7a4a5e53dea7a11c24de88884b17e1	asia 2.bib	
Benedetto2000	incollection	Benedetto, Vincenzo Di		2000	{D}ionysius {T}hrax and the {T}{\'{e}}khnē {G}rammatikḗ								f0157a0621a6b8f99832930b8dba50c8acaba5d9fd7a68cb5bfa76bb7fe259bf	asia 2.bib	
Blank2000	incollection	Blank, David		2000	{T}he organization of grammar in ancient {G}reece								5fd2c99330aa07b5722ff19b2234eab23f8374d36f796c281d74c109bc0e479a	asia 2.bib	
Borghouts2000	incollection	Borghouts, Joris F.		2000	{I}ndigenous {E}gyptian grammar								b9b7e505bf4a90db51e38b2ae9d9b83cd47a170ec063dca23e0bf86de4605597	asia 2.bib	
Branner2000a	incollection	Branner, David Prager			{T}he rime-table system of formal {C}hinese phonology								a84185bcec3ddca48d95d0598a5f525ad651142e33c7b863dad1c5eca9308c8a	asia 2.bib	
Branner2000c	incollection	Branner, David Prager		2000	{T}he {S}uí-{T}áng tradition of {F}ǎnqiè phonology								a0fe4fd0ee31cf46561a98b1d3f11e7354fea21aefb14d835524f1ce26070ef1	asia 2.bib	
Bubenik2000	incollection	Bubenik, Vit			{V}ariety of speech in {G}reek linguistics								d493e6462d9c7c228a49208e8f8c21e2d5e965b7e99cffb1851f5f5cf325aae3	asia 2.bib	
Cardona2000b	incollection	Cardona, George			{P}ā\d{n}ini								fd8a5d58ce31d1b7d7e81ce4c539b06a32afb1e578c66c949a7a6fb7b07311f4	asia 2.bib	
Cardona2000a	incollection	Cardona, George			{T}he organization of grammar in {S}anskrit linguistics								70992150b6c00154cdf361ceb48a9819798f7d69db27f7bd282c5524677bd634	asia 2.bib	
Cheng2000	incollection	Cheng, Chung-ying			{C}lassical {C}hinese philosophies of language								75a3baabe866b4b6155f074b5eb7bed84cc5e714804aab6e07e4d904b39669b4	asia 2.bib	
Chiao2000	incollection	Chiao, Wei and Kriegeskorte, Magnus			{D}as {S}tudium der {S}prachen des {F}ernen {O}stens								f77ff8d9ca228e60318b6f21563af57f0b90218f0ff470cc6381d06314464816	asia 2.bib	
Deshpande2000	incollection	Deshpande, Madhav M.			{I}ndian theories on phonetics								0fd72b4b64b46d49cb66f8b9593fa592812523621a337207b45b7525f7393fb7	asia 2.bib	
Dietrich2000	incollection	Dietrich, Manfred			{D}ie {S}prachforschung in {U}garit								57c44d79a90bb031e1b384bb892f00d63ebf62dc974149bb17151186ba6a5442	asia 2.bib	
Dotan2000	incollection	Dotan, Aron			{T}he origins of {H}ebrew linguistics and the exegetic tradition								95fa39429585ee215ac423562d2dae5a5553be455bc2c865a6151f6a63cc056c	asia 2.bib	
Hewes2000	incollection	Hewes, Gordon W.			{D}isputes on the origin of language								d0a46f83a6d8a3ddbf2d7714a1cbe0da4175afdbec1f22d384319d225028c552	asia 2.bib	
Houben2000	incollection	Houben, Jane			{L}anguage and thought in the {S}anskrit tradition								b5d10eb5538233785b1c7e2f84e6c2ea27ffb4e8ca977e7ce3e923128d2a1636	asia 2.bib	
McGuffin2009	incollection	McGuffin, Liam J.			{I}nsertion and deletion events, their molecular mechanisms, and their impact on sequence alignment								691606e283eee698d50c47d08a7adff1728ea72049cedfad680139e80ceb91fb	asia 2.bib	
Notredame2009	incollection	Notredame, Cédric		2009	{C}omputing multiple sequence alignment with template-based methods								9fb249a3484d96aa6fdb7c5b8ea56778d35ddb21568626f95e5fbc363441e7fd	asia 2.bib	
Owens2000	incollection	Owens, Jonathan			{T}he structure of {A}rabic grammatical theory								a973dac23125acbf26300fcf80434b7a4053da5354a2711cdcc8b69229a1f2e5	asia 2.bib	
Peyraube2000	incollection	Peyraube, Alain			{L}e rôle du savoir linguistique dans l’éducation et la société chinoise								638de58287fb49aeb0e1d449daf6ba3e2abd720fe973fbe5ddf529c69b35bcf7	asia 2.bib	
Reiner2000	incollection	Reiner, Erica			{T}he {S}umerian and {A}kkadian linguistic tradition								fa8f081ac43cc6bcce26ed3dfe19361698f9f021802558a62ecc794dd1e7a28c	asia 2.bib	
Rosenberg2009a	incollection	Rosenberg, Michael S. and Ogden, T. Heath			{S}imulation approaches to evaluating alignment error and methods for comparing alternate alignments								0bf29f389f6503db834df87e5b054cee4175544c65f6d73b0d1c3e93fedded29	asia 2.bib	
Scharfe2000	incollection	Scharfe, Hartmut			{D}ie {E}ntwicklung der {S}prachwissenschaft in {I}ndien nach {P}ā\d{n}ini								15a39167c1936aed43d1790172b1e860bb74bae61c9063182370341310e6ba60	asia 2.bib	
Schmitter2000	incollection	Schmitter, Peter			{S}prachbezogene {R}eflexionen im frühen {G}riechenland								0774c7abf69c8b9d370505621d0cde57919fc8974ec619d0002de8ef10e8560a	asia 2.bib	
Talmon2000	incollection	Talmon, Rafael			{T}he first beginnings of {A}rabic linguistics								9824378d09b49d67fe043532b03448eb700ddc688086d7db055210f78c386390	asia 2.bib	
Taylor2000	incollection	Taylor, Daniel J.			{V}arro and the origin of {R}oman linguistic theory and practice								b9c227541ae3647f900eb7d305fded167cc71776aed5f6a90621c32aaa51a877	asia 2.bib	
Zwiep2000	incollection	Zwiep, Irene E.			{D}ie {E}ntwicklung der hebräischen {S}prachwissenschaft während des {M}ittelalters								88555b94c7313c648ac2af6d575a0d2d529fe013ce96994bbc7a06322949c678	asia 2.bib	
Rosenberg2009b	incollection	Rosenberg, Michael S.	Rosenberg, Michael S.	2009	{S}equence alignment	Sequence alignment. Methods, models, concepts, and strategies		University of California Press	Berkeley and Los Angeles and London				4c36619b088a784a71d6f66b2366f1eb93f783bf7a73632e41af70a0be60c1be	asia 2.bib	
Alter2001	incollection	Alter, Stephen G.			{T}he linguistic legacy of {W}illiam {D}wight {W}hitney								2688e6560b051e4fc1b7e5a33dd6f110dfef22f8a7d1be03d0067043b384a193	asia 2.bib	
Blust1996	incollection	Blust, Robert	Durie, Mark	1996	{N}eogrammarian hypothesis and pandemic irregularity			Oxford University Press	New York			9780195066074	f967eeda15780a1cd0e1d42b3b29c8b3cdc4c86200d846c308cb011b6942c9c5	asia 2.bib	
Bynon2001	incollection	Bynon, Theodora			{T}he synthesis of comparative and historical {I}ndo-{E}uropean studies								a74bc05faa3a147fced59cdb6a8101c10276d636aa1b25a1e39bb2df10220819	asia 2.bib	
Campbell1996	incollection	Campbell, Lyle	Durie, Mark	1996	{O}n sound change and challenges to regularity			Oxford University Press	New York			9780195066074	09bee71159f51cff2e2c62863b1843b3556dba84d5849874022576e697769a26	asia 2.bib	
Collinge2001	incollection	Collinge, N. E.			{T}he introduction of the historical principle into the study of languages								bcaeb666ef9e4594801e2dcc3a32b884333af3d75b05060ce92ce52506ee1672	asia 2.bib	
Durie1996a	incollection	Durie, Mark	Durie, Mark	1996	{E}arly {G}ermanic {U}mlaut and variable rules			Oxford University Press	New York			9780195066074	08ae71d210d8cefcf5c0e3c1f9daa53519a3657b1d4931d2473355980631c534	asia 2.bib	
Dutz2001	incollection	Dutz, Klaus D. and Kaczmarek, Ludger			{V}orstellungen über den {U}rsprung von {S}prachen im 16. und 17. {J}ahrhundert								78a3ac4c9e66e61524e720f71eb9e194a4172b04f95bb04f30e29285edd6a8be	asia 2.bib	
Embleton2001	incollection	Embleton, Sheila			{Q}uantitative methods and lexicostatistics in the 20th century							3110167352	4c4a94d613cb019be672d76de9c92990c48fa8e203c0e78a3435bad4cc781ebd	asia 2.bib	
Engler2006	incollection	Engler, Rudolf			{D}ie {Z}eichentheorie {F}. de {S}aussures und die {S}emantik im 20. {J}ahrhundert								6681fe2a63cfb9de475d5b213c91c599d9ee0f224bd2ba7920a1f9e38eb78343	asia 2.bib	
Gordon2006	incollection	Gordon, W. Terrence			L}inguistics and semiotics {I								55247986ce8911489f05fa267a30d45b9ae2c8237dd6b5f8cea0b953e48d04ab	asia 2.bib	
Grace1996	incollection	Grace, George W.	Durie, Mark	1996	{R}egularity of change in what?			Oxford University Press	New York			9780195066074	72af695fc391f45027f672d4c96298d559c4237619823d8ca050ff1420e3c722	asia 2.bib	
Jankowsky2001	incollection	Jankowsky, Kurt R.			{T}he crisis of historical-comparative linguistics in the 1860s								0404e4bdc6024b8951f7f5b1e9b7f61e60251e9dc70adc9ee88e2b897424fea6	asia 2.bib	
Jones2006	incollection	Jones, William J.			{E}arly dialectology, etymology and language history in {G}erman- speaking countries								8270f92983324bcde2b10cda91cfc7550145991c1e9d08263acb7f44d2c58f9a	asia 2.bib	
Koch1996	incollection	Koch, Harald	Durie, Mark	1996	{R}econstruction in morphology			Oxford University Press	New York			9780195066074	e5a73449abce8560389d7056d0290ba5e7e60daefb50d6751e3ea02d28511c33	asia 2.bib	
Koerner2006	incollection	Koerner, E. F. K.			{T}he development of linguistic historiography								e03ef126909bcb408770118dc32fd7a2e492c5acc73b484e8149b415a55448df	asia 2.bib	
Liszka2006	incollection	Liszka, James Jakób and Battistella, Edwin and Haley, Michael			L}inguistics and semiotics {II								272563cf8e673616b613ec99beaa11bac4473175f04bfc49c2b29d1fab5144c7	asia 2.bib	
Murray2006	incollection	Murray, Robert W.			{M}odern theories of linguistic change								8e7c7bc134178e2c61ca7ad1a44309e1438e5530d9f105fe216ec24f79f390f6	asia 2.bib	
Newman1996	incollection	Newman, John	Durie, Mark	1996	{F}ootnotes to a history of {C}antonese: Accounting for the phonological irregularities			Oxford University Press	New York			9780195066074	6c90e4144a1c1abc3cbba84e2e7cf1d6eeb6b8450d169aaff6abb09d9cfa95f6	asia 2.bib	
Nichols1996a	incollection	Nichols, Johanna	Durie, Mark	1996	{T}he comparative method as heuristic			Oxford University Press	New York			9780195066074	fcb12ec921bde0287b1e62427222ab4fc9dcdc4778922197846272027c80f362	asia 2.bib	
Orban2001	incollection	Orbán, Arpád			{A}ugustin und die {S}prache								36f19a697f54c267489e6805cc5f7754fb7e98c5ee98e8cc6defeb758b5bd3c2	asia 2.bib	
Picardi2006	incollection	Picardi, Eva			L}inguistics and logic {I								d2e74a68f361d8953cfa62eb83dc78e6afc4ceac1db6dabde71e292689e7e4a6	asia 2.bib	
Ross1996b	incollection	Ross, Malcolm D.	Durie, Mark	1996	{C}ontact-induced change and the comparative method			Oxford University Press	New York			9780195066074	fa96268b3eba50e3925e82d6a0f6fa7b75ef14474db6d763cb19fd1a64713d43	asia 2.bib	
Kees2006	incollection	Versteegh, Kees			{T}he study of non-{W}estern linguistic traditions								0844bd5b3e51dbaf1295344cf16f7094762677b01d138ea00977dc557cd8ef73	asia 2.bib	
Waltz1972	incollection	Waltz, Nathan E. and Wheeler, Alva		1972	{P}roto {T}ucanoan								3ed536437ec2261e6bd7aa1f690f8af6cab7f45cc00fe4c566e34083324ce806	asia 2.bib	
Zgusta2006	incollection	Zgusta, Ladislav			{T}he laryngeal and glottalic theories								78df89d52ebbe3301fb02ad62263c8f1caf385503e04fe3c68d6bc40eea87dda	asia 2.bib	
Wilkins1996	incollection	Wilkins, David P.	Durie, Mark	1996	{N}atural tendencies of semantic change and the search for cognates	{T}he comparative method reviewed. {R}egularity and irregularity in language change		Oxford University Press	New York			9780195066074	ddeab95f9a148493f2716ef953188a4f93549bb9c0e5fa98dd78343fa23cd4da	asia 2.bib	
Bai1931	article	Bái Dízhōu 白滌洲		1931	{J}íyùn shēnglèi kǎokān		Zhōngyāng Yánjiūyuàn Lìshǐ Yǔyán Yánjiūsuǒ Jíkān 中央研究院歷史語言研究所集刊 [Bulletin of the Institute of History and Philology Academia Sinica]	中央研究院歷史語言研究所					b902c629d0a511a0edc2aa5ae85367e012b791a48837e87b1c488f4e2243c530	asia 2.bib	
Bai2011	article	Bái Jùnkún 白俊奎		2011	{Y}ú dōngnán {Y}ǒushuǐ liúyù fāngyán tǔyǔ zhōng de mǒuxiē gǔyīn jíqí qūyù sècǎi yánjiū. {Y}ǐ {W}ǎxiānghuà, hànyǔ fāngyán, tǔjiāyǔ, miáoyǔ děng wéi lì		Chóngqìn Jiàoyù Xúeyuàn Xuébào 重庆教育学院学报						0a93167d706d1115550d5acb9ee4e6dc724ea9b54636883bd7a16ed5464a7a33	asia 2.bib	
Bo2004	article	Bó Wényì 薄文泽		2004	{C}àijiāhuà gàikuàng		Mǐnzú Yǔwén 民族语文						fe13956518edfe51e97d754db09de57af75a6522b00d29bfcf2359c642a8c0dd	asia 2.bib	
Bei2015	article	Bèi Xiānmíng 貝先明		2015	{F}āngyán jiēchù zhōng de shēngdiào biǎoxiàn		Journal of Chinese Linguistics						c6510d94db9f7dc0670b51e233018a8443dab6665e5605911691507cff73e3b0	asia 2.bib	
Bai1990	article	Bái Zhàolín 白兆麟		1990	{F}āngyán shuāngyīncí tànxī		Gǔjí Zhěnglǐ Yánjiū Xuékān 古籍整理研究学刊 [Journal of Ancient Books Collation and Studies]						8ee5990127bf74307de09972ce181c5062195e14e4b9eaa306941b14b0d6bf56	asia 2.bib	
Chen2005	article	Chén Bǎoyà 陈保亚		2005	{Y}ǔyán jiēchù dǎozhì {H}ànyǔ fāngyán fēnhuà de liǎng zhǒng móshì		Běijīng Dàxué Xuébào 北京大学学报						d0798872006f1353ff66b9b36bbe235e6ca1ab6f2794ad6d92f9dd81e5683280	asia 2.bib	
Chen1606	book	Chén Dì 陳第		1606	{M}áoshī {G}ǔyīnkǎo								37bf7eab5f56c43e38fb052c1c7bded489835e009d281db76824a9d180df37a3	asia 2.bib	
Chen2013	article	Chén Lín 陈琳		2013	"""{D}ǎng"", ""dǒng"" zhī zhīxiǎo yìkǎo"		Xiàndài Yǔwén 现代语文 [Modern Chinese]						9ff7c6fc0e17978b0e5d455eb80be503f8eb665b942055c4f552fb95e730e558	asia 2.bib	
Cui1994	article	Cuī Lí 崔黎		1994	{H}ànyǔ héyīn xiànxiàng jiǎnlùn		Journal of Zhengzhou University						15a0068464f1d25a06ce26c97a12baff2c67441981db170d78e86a42abbaaa78	asia 2.bib	
Cao2010	article	Cáo Qiāng 曹強		2010	"{J}iāng {Y}ǒugào ``{S}hījīng yùndú"" yǔ {W}áng {L}ì ``{S}hījīng {Y}ùndú"" zài bǐjiào"		Yánān Dàxué Xuébào 延安大学学报(社会科学版) [Journal of Yanan University (Social Science)]						92f2b80cad217151e96f1a4e66eb74cffc0ce12aee66cab932ce4360b2259d8c	asia 2.bib	
Cen1958	book	Cén Qíxiáng 岑麒祥		1958	{Y}úyánxué gàiyào			Kēxué 科学	Běijīng 北京				0793cbb48bc2f231c4b59911416ebdae784249cd732bf9226cb2a433cee25ee5	asia 2.bib	
Zhou2000	book	Zhou Wei 周炜		2000	“Milariba zhuan” de yu fa te zheng ji bi jiao			Zhongguo Zangxue Chubanshe 中国藏学出版社	Beijing 北京				3aa1e7c35d110aaeb8fd8c998880c918edae828e31544081e153a0e0828ff866	asia 2.bib	
Hoshi2016	book	Hoshi Izumi 星泉炜		2016	Koten Chibettogo bunpō ― “ōtō meikyō-shi” (14 seiki) nimotozuite			Tōkyō gaikokugo daigaku, Ajia Afurika gengo bunka kenkyūjo. Research Institute for Languages and Cultures of Asia and Africa, Tokyo University of Foreign Studies. 東京外国語大学アジア・アフリカ言語文化研究所	Tokyo				4fa4f4bca64d3ae5a083cf24206a7fced62a1f8e36dbeee14e83ab50691fa498	asia 2.bib	
Wang2012	book	Wang Zhijing 王志敬		2012	Dunhuang Zangwen yufa yanjiu			Zhongguo Zangxue Chubanshe 中国藏学出版社	Beijing 北京				80dc9091b3997d5f4478f064eb2260683eeea885d805ca68e6892b9761909aa4	asia 2.bib	
Cheng2009a	thesis	Cheng Siu Kei 郑绍基		2009	{A}n optimality theoretical account of contemporary {C}antonese rhyming based on inferential statistics				Hong Kong				87c79e92c67ea90e61d49585ef1a81c5a2d48d08f5c863aba540ce9355a3a3ea	asia 2.bib	
Cheng2004	inproceedings	Cheng Siu Kei 郑绍基		2004	{C}óng shùlǐ tǒngjì fāngfǎ kān yuè ōu yāyùn xìtǒng yú jìndài yuèyǔ yīnxì	{P}roceedings of the 4th {P}ostgraduate {R}esearch {F}orum on {L}inguistics			Hong Kong				b9d91ce549f25a8aaf305b77ac9a3caa5ab8923bd192a76d6b7040b30f6b501f	asia 2.bib	
Chen2009	thesis	Chén Xiǎolíng 陈孝玲		2009	{D}òngtáiyǔ héxīncí yánjiū				Wǔhàn 武汉				c5f71a40d551634664bfa7cca86c43a60510b31a6575de958ffaa7f52ec76263	asia 2.bib	
Cai2003	article	Cài Xiăo 蔡晓		2003	{Y}óu {Y}ángxióng {F}āngyán kàn {M}ìyánghuà zhōng gǔyǔ de yíliú		Tiānzhòng Xuékān 天中学刊 [Journal of Tiānzhòng]						10be04a3593118d35d6ad94db05eb980c07b19e5c2a2dd6bbba1b1f742ccfc24	asia 2.bib	
Chen2011	article	Chén Yǒngshēng 陈永生		2011	{G}ǔhànzì yǔ {G}ǔāijí {S}hèngshūzì zhōng de yīnbǔ xiànxiàng		Huáxī Yǔwén Xuékān 华西语文学刊 [West China Bulletin of Philology						5ba11323c5f9579085ba3683bbaf67a86741a0640555c3940ac0e12f0ecfe7d7	asia 2.bib	
Deng2014	thesis	Dèng Kuí 邓葵		2014	{S}hījīng yāyùn jí xiāngguān wèntí yánjiū				Tiānjìn 天津				32a9c246813ee460cefca8e0bfeeeb08f0a0cf79d2928e17a1792f7deaf68360	asia 2.bib	
Ding1933	article	Dīng Shēngshù 丁声树		1935	{S}hì fǒudìngcí `fú' `bù'		BIHP						f5d98e5d694e7eef252204b9ce27c8e0879dd8a243c06eb76a9e343ded66d6f1	asia 2.bib	
Deng2006	thesis	Dèng Xiǎohuá 邓晓华		2006	{H}ànzàng yǔxì de yǔyán guānxi jí qí fēnlèi				Wǔhàn 武汉				d6dfa16ab5b8cb37fff0e09ae773e6f0d8117e79da969cd1ae1996dd109af106	asia 2.bib	
