dashboard_id	inscription_id	corpus_record_id	corpus_title_or_label	corpus_language_field	corpus_language_scope	citation_target_id	citation_raw	normalized_source_key	source_role	matched_local_file_id	matched_ocr_text_path	translation_status_from_citation	source_text_status_from_citation	source_work_language_scope	citation_relevance_to_burmese_corpus	is_burmese_relevant	source_match_status	ocr_status	extraction_status	next_action	notes
corpus-dashboard-00056	obi-v01-n0004	obi-v01-n0004-ob-p0011	ရွှေဂူကြီးဘုရားကျောက်စာ		unknown	corpus-citation-target-0003	OR 3475, no. 18	britishLibraryOrientalManuscripts	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00057	obi-v01-n0004	obi-v01-n0004-re-p0015	ရွှေဂူကြီးဘုရားကျောက်စာ		unknown	corpus-citation-target-0368	IPPA-162	ppaCatalogue	source_text_witness			no_translation_indicator	likely_source_text	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
corpus-dashboard-00058	obi-v01-n0004	obi-v01-n0004-re-p0015	ရွှေဂူကြီးဘုရားကျောက်စာ		unknown	corpus-citation-target-0005	List-66/b	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00059	obi-v01-n0004	obi-v01-n0004-re-p0015	ရွှေဂူကြီးဘုရားကျောက်စာ		unknown	corpus-citation-target-0363	IOB1-2	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-00060	obi-v01-n0005	obi-v01-n0005-ob-p0019	သက်စိုးတောင်နှီးဘုရားအနီးကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1925-26	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-00061	obi-v01-n0005	obi-v01-n0005-ob-p0019	သက်စိုးတောင်နှီးဘုရားအနီးကျောက်စာ		unknown	corpus-citation-target-0363	IOB3-303 BED A	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-00062	obi-v01-n0005	obi-v01-n0005-ob-p0019	သက်စိုးတောင်နှီးဘုရားအနီးကျောက်စာ		unknown	corpus-citation-target-0363	Pl. III 303	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00063	obi-v01-n0005	obi-v01-n0005-ob-p0019	သက်စိုးတောင်နှီးဘုရားအနီးကျောက်စာ		unknown	corpus-citation-target-0367	OBI 1, p. 19	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00064	obi-v01-n0005	obi-v01-n0005-ob-p0019	သက်စိုးတောင်နှီးဘုရားအနီးကျောက်စာ		unknown	corpus-citation-target-0378	UEM, no. 1, p. 1	uemSelectionsPagan	edition_witness			no_translation_indicator	likely_source_text	mixed_or_uncertain	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00065	obi-v01-n0005	obi-v01-n0005-ob-p0019	သက်စိုးတောင်နှီးဘုရားအနီးကျောက်စာ		unknown	corpus-citation-target-0344	RSASB 1926, p. 26	fam-raw-rsasb-1926	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-00066	obi-v01-n0006	obi-v01-n0006-ob-p0020	တုရင်ပုထိုးကျောက်စာ		unknown	corpus-citation-target-0363	IOB1-106 BED B 509-1	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-00067	obi-v01-n0006	obi-v01-n0006-ob-p0020	တုရင်ပုထိုးကျောက်စာ		unknown	corpus-citation-target-0363	Pl. I 106-107	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00068	obi-v01-n0006	obi-v01-n0006-ob-p0020	တုရင်ပုထိုးကျောက်စာ		unknown	corpus-citation-target-0367	OBI 1, p. 20	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00069	obi-v01-n0006	obi-v01-n0006-re-p0021	တုရင်ပုထိုးကျောက်စာ		unknown	corpus-citation-target-0363	IOB1-107	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-00070	obi-v01-n0007	obi-v01-n0007-ob-p0022	ငနွယ်သင်ကျောက်စာ		unknown	corpus-citation-target-0368	IPPA-192	ppaCatalogue	source_text_witness			no_translation_indicator	likely_source_text	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
corpus-dashboard-00071	obi-v01-n0007	obi-v01-n0007-ob-p0022	ငနွယ်သင်ကျောက်စာ		unknown	corpus-citation-target-0005	List-1251	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00072	obi-v01-n0007	obi-v01-n0007-ob-p0022	ငနွယ်သင်ကျောက်စာ		unknown	corpus-citation-target-0363	IOB1-59 BED B 561-1 & B 509-2	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-00073	obi-v01-n0007	obi-v01-n0007-ob-p0022	ငနွယ်သင်ကျောက်စာ		unknown	corpus-citation-target-0363	Pl. I 59	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00074	obi-v01-n0007	obi-v01-n0007-ob-p0022	ငနွယ်သင်ကျောက်စာ		unknown	corpus-citation-target-0367	OBI 1, p. 22	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00075	obi-v01-n0007	obi-v01-n0007-ob-p0022	ငနွယ်သင်ကျောက်စာ		unknown	corpus-citation-target-0005	List 1251	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00076	obi-v01-n0007	obi-v01-n0007-ob-p0022	ငနွယ်သင်ကျောက်စာ		unknown	corpus-citation-target-0368	PPA, p. 192	ppaCatalogue	source_text_witness			no_translation_indicator	likely_source_text	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00077	obi-v01-n0007	obi-v01-n0007-ob-p0022	ငနွယ်သင်ကျောက်စာ		unknown	corpus-citation-target-0372	TN, p. 92	tnInscriptionsPaganPinyaAva	translation_witness			likely_translation_source	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00078	obi-v01-n0008	obi-v01-n0008-ob-p0023	ပုဂံပြတိုက် ကျောက်တိုင်အမှတ် ၁၆၂-ကျောက်စာ		unknown	corpus-citation-target-0370	RDASB 1954-1955 BED B 503-1	rdasbSourceFamily	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring publication abbreviation.
corpus-dashboard-00079	obi-v01-n0008	obi-v01-n0008-ob-p0023	ပုဂံပြတိုက် ကျောက်တိုင်အမှတ် ၁၆၂-ကျောက်စာ		unknown	corpus-citation-target-0367	OBI 1, p. 23	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00080	obi-v01-n0009	obi-v01-n0009-ob-p0025	ပုဂံပြတိုက်ကျောက်တိုင်အမှတ် ၁၅၈ ကျောက်စာ		unknown	corpus-citation-target-0355	BED B 512-1	fraschBaganEpigraphicDatabasePartB	catalogue_or_list_witness			cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00081	obi-v01-n0009	obi-v01-n0009-ob-p0025	ပုဂံပြတိုက်ကျောက်တိုင်အမှတ် ၁၅၈ ကျောက်စာ		unknown	corpus-citation-target-0367	OBI 1, p. 25	oldBurmeseInscriptions	internal_corpus_source			no_translation_indicator	no_source_text_indicator	Old Burmese	out_of_scope_non_burmese_record	false	needs_manual_review		out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00082	obi-v01-n0010	obi-v01-n0010-ob-p0026	မဟာထေရ် နာဂသမိန်ကျောက်စာ		unknown	corpus-citation-target-0105	BA-27	fam-raw-ba-27	commentary_witness			no_translation_indicator	no_source_text_indicator	mixed_or_uncertain	out_of_scope_non_burmese_record	false	no_local_candidate_found		out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-00083	obi-v01-n0010	obi-v01-n0010-ob-p0026	မဟာထေရ် နာဂသမိန်ကျောက်စာ		unknown	corpus-citation-target-0005	List 72	duroiselle1921list	catalogue_or_list_witness	duroiselle_1921_list_of_inscriptions-fd372f9141d6		cross_reference_only	catalogue_or_list_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	exact_or_near_exact_match	not_requested	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
corpus-dashboard-00084	obi-v01-n0010	obi-v01-n0010-ob-p0026	မဟာထေရ် နာဂသမိန်ကျောက်စာ		unknown	corpus-citation-target-0363	IOB1-3 BED B 512-2	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	No stronger conservative family signal was detected.
corpus-dashboard-00085	obi-v01-n0010	obi-v01-n0010-ob-p0026	မဟာထေရ် နာဂသမိန်ကျောက်စာ		unknown	corpus-citation-target-0363	Pl. I 3	lucePeMaungTinInscriptionsOfBurma	cross_reference_witness	inscriptions_of_burma-b7c07d9f6d02	data/working/ocr/local_sources/text/inscriptions_of_burma-b7c07d9f6d02.txt	cross_reference_only	plate_or_index_witness	mixed_or_uncertain	out_of_scope_non_burmese_record	false	already_ocr_available	completed	out_of_scope_non_burmese	retain_as_non_burmese_support	Grouped by recurring leading label.
