corpus_record_id	inscription_id	corpus_title_or_label	corpus_date_or_period	corpus_language_field	citation_raw	citation_type_if_given	source_abbreviation	source_author	source_title	source_year	source_volume_issue	source_page_or_plate	mentions_translation	mentions_text	mentions_transcription	mentions_edition	mentions_rubbing_or_plate	mentions_commentary_only	corpus_language_scope	source_work_language_scope	citation_relevance_to_burmese_corpus	citation_target_id	notes
obi-v01-n0004-re-p0015	obi-v01-n0004	ရွှေဂူကြီးဘုရားကျောက်စာ	CS = CE		IOB1-2	number	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB1-2		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v01-n0005-ob-p0019	obi-v01-n0005	သက်စိုးတောင်နှီးဘုရားအနီးကျောက်စာ	CS 400+ = CE 1038+		RDASB 1925-26	year	RDASB		Report of the Director, Archaeological Survey of Burma	1925	1925		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0370	Grouped by recurring publication abbreviation.
obi-v01-n0005-ob-p0019	obi-v01-n0005	သက်စိုးတောင်နှီးဘုရားအနီးကျောက်စာ	CS 400+ = CE 1038+		IOB3-303 BED A	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB3-303 BED A		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v01-n0005-ob-p0019	obi-v01-n0005	သက်စိုးတောင်နှီးဘုရားအနီးကျောက်စာ	CS 400+ = CE 1038+		Pl. III 303	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	III 303		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v01-n0005-ob-p0019	obi-v01-n0005	သက်စိုးတောင်နှီးဘုရားအနီးကျောက်စာ	CS 400+ = CE 1038+		OBI 1, p. 19	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		1, p. 19		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v01-n0005-ob-p0019	obi-v01-n0005	သက်စိုးတောင်နှီးဘုရားအနီးကျောက်စာ	CS 400+ = CE 1038+		UEM, no. 1, p. 1	volume_page	UEM	U E Maung (ed.)	Selections from the Inscriptions of Pagan	1958	1, p. 1		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0378	Grouped by recurring leading label.
obi-v01-n0005-ob-p0019	obi-v01-n0005	သက်စိုးတောင်နှီးဘုရားအနီးကျောက်စာ	CS 400+ = CE 1038+		RSASB 1926, p. 26	volume_page	RSASB 1926	RSASB 1926	p. 26	1926	1926, p. 26		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0344	No stronger conservative family signal was detected.
obi-v01-n0006-ob-p0020	obi-v01-n0006	တုရင်ပုထိုးကျောက်စာ	CS 509 = CE 1147 CS 509 = CE 1147		IOB1-106 BED B 509-1	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB1-106 BED B 509-1		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v01-n0006-ob-p0020	obi-v01-n0006	တုရင်ပုထိုးကျောက်စာ	CS 509 = CE 1147 CS 509 = CE 1147		Pl. I 106-107	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	I 106-107		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v01-n0006-ob-p0020	obi-v01-n0006	တုရင်ပုထိုးကျောက်စာ	CS 509 = CE 1147 CS 509 = CE 1147		OBI 1, p. 20	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		1, p. 20		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v01-n0006-re-p0021	obi-v01-n0006	တုရင်ပုထိုးကျောက်စာ	CS = CE		IOB1-107	number	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB1-107		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v01-n0007-ob-p0022	obi-v01-n0007	ငနွယ်သင်ကျောက်စာ	CS 509(501) = CE 1147(1139) CS 509 = CE 1147; CS 561 = CE 1199		IPPA-192	number	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		192		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
obi-v01-n0007-ob-p0022	obi-v01-n0007	ငနွယ်သင်ကျောက်စာ	CS 509(501) = CE 1147(1139) CS 509 = CE 1147; CS 561 = CE 1199		List-1251	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	1251		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0007-ob-p0022	obi-v01-n0007	ငနွယ်သင်ကျောက်စာ	CS 509(501) = CE 1147(1139) CS 509 = CE 1147; CS 561 = CE 1199		IOB1-59 BED B 561-1 & B 509-2	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB1-59 BED B 561-1 & B 509-2		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v01-n0007-ob-p0022	obi-v01-n0007	ငနွယ်သင်ကျောက်စာ	CS 509(501) = CE 1147(1139) CS 509 = CE 1147; CS 561 = CE 1199		Pl. I 59	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	I 59		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v01-n0007-ob-p0022	obi-v01-n0007	ငနွယ်သင်ကျောက်စာ	CS 509(501) = CE 1147(1139) CS 509 = CE 1147; CS 561 = CE 1199		OBI 1, p. 22	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		1, p. 22		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v01-n0007-ob-p0022	obi-v01-n0007	ငနွယ်သင်ကျောက်စာ	CS 509(501) = CE 1147(1139) CS 509 = CE 1147; CS 561 = CE 1199		List 1251	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	1251		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0007-ob-p0022	obi-v01-n0007	ငနွယ်သင်ကျောက်စာ	CS 509(501) = CE 1147(1139) CS 509 = CE 1147; CS 561 = CE 1199		PPA, p. 192	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		192		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
obi-v01-n0007-ob-p0022	obi-v01-n0007	ငနွယ်သင်ကျောက်စာ	CS 509(501) = CE 1147(1139) CS 509 = CE 1147; CS 561 = CE 1199		TN, p. 92	page	TN	U Tun Nyein (tr.)	Inscriptions of Pagan, Pinya and Ava	1897	92		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0372	Grouped by recurring leading label.
obi-v01-n0008-ob-p0023	obi-v01-n0008	ပုဂံပြတိုက် ကျောက်တိုင်အမှတ် ၁၆၂-ကျောက်စာ	CS 50. = CE 113. or 114. CS 50(3) = CE 1141		RDASB 1954-1955 BED B 503-1	year	RDASB		Report of the Director, Archaeological Survey of Burma	1954	1954		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0370	Grouped by recurring publication abbreviation.
obi-v01-n0008-ob-p0023	obi-v01-n0008	ပုဂံပြတိုက် ကျောက်တိုင်အမှတ် ၁၆၂-ကျောက်စာ	CS 50. = CE 113. or 114. CS 50(3) = CE 1141		OBI 1, p. 23	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		1, p. 23		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v01-n0009-ob-p0025	obi-v01-n0009	ပုဂံပြတိုက်ကျောက်တိုင်အမှတ် ၁၅၈ ကျောက်စာ	CS 512 = CE 1150 CS 512 = CE 1150		BED B 512-1	unclear	BED B; B	Tilman Frasch	Bagan Epigraphic Database, Part B		BED B 512-1		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0355	Grouped by recurring leading label.
obi-v01-n0009-ob-p0025	obi-v01-n0009	ပုဂံပြတိုက်ကျောက်တိုင်အမှတ် ၁၅၈ ကျောက်စာ	CS 512 = CE 1150 CS 512 = CE 1150		OBI 1, p. 25	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		1, p. 25		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v01-n0010-ob-p0026	obi-v01-n0010	မဟာထေရ် နာဂသမိန်ကျောက်စာ	CS 512 = CE 1150 CS 512 = CE 1150		BA-27	number	BA-27		BA-27		BA-27		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0105	No stronger conservative family signal was detected.
obi-v01-n0010-ob-p0026	obi-v01-n0010	မဟာထေရ် နာဂသမိန်ကျောက်စာ	CS 512 = CE 1150 CS 512 = CE 1150		List 72	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	72		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0010-ob-p0026	obi-v01-n0010	မဟာထေရ် နာဂသမိန်ကျောက်စာ	CS 512 = CE 1150 CS 512 = CE 1150		IOB1-3 BED B 512-2	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB1-3 BED B 512-2		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v01-n0010-ob-p0026	obi-v01-n0010	မဟာထေရ် နာဂသမိန်ကျောက်စာ	CS 512 = CE 1150 CS 512 = CE 1150		Pl. I 3	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	I 3		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v01-n0010-ob-p0026	obi-v01-n0010	မဟာထေရ် နာဂသမိန်ကျောက်စာ	CS 512 = CE 1150 CS 512 = CE 1150		OBI 1, p. 26	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		1, p. 26		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v01-n0010-ob-p0026	obi-v01-n0010	မဟာထေရ် နာဂသမိန်ကျောက်စာ	CS 512 = CE 1150 CS 512 = CE 1150		List 72	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	72		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0010-ob-p0026	obi-v01-n0010	မဟာထေရ် နာဂသမိန်ကျောက်စာ	CS 512 = CE 1150 CS 512 = CE 1150		MP 1, p. 25	volume_page	MP		Mandalay Palace stone collection		1, p. 25		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0365	No stronger conservative family signal was detected.
obi-v01-n0010-ob-p0026	obi-v01-n0010	မဟာထေရ် နာဂသမိန်ကျောက်စာ	CS 512 = CE 1150 CS 512 = CE 1150		A, p. 27	page	A	Tilman Frasch	Bagan Epigraphic Database, Part A		27		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0354	No stronger conservative family signal was detected.
obi-v01-n0010-ob-p0026	obi-v01-n0010	မဟာထေရ် နာဂသမိန်ကျောက်စာ	CS 512 = CE 1150 CS 512 = CE 1150		Luce/U Pe Maung Tin, BBHC 1 (2), 1960, p. 231-7	volume_page	BBHC		Bulletin of the Burma Historical Commission	1960	1960, p. 231-7		false	false	false	false	false	true	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0004	Grouped by recurring publication abbreviation.
obi-v01-n0011-ob-p0027	obi-v01-n0011	ငါမင်က္လည်သင်ကျောက်စာ	CS 513 = CE 1151 CS 513 = CE 1151		IOB2-178 BED B 513-1	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB2-178 BED B 513-1		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v01-n0011-ob-p0027	obi-v01-n0011	ငါမင်က္လည်သင်ကျောက်စာ	CS 513 = CE 1151 CS 513 = CE 1151		Pl. II 178	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	II 178		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v01-n0011-ob-p0027	obi-v01-n0011	ငါမင်က္လည်သင်ကျောက်စာ	CS 513 = CE 1151 CS 513 = CE 1151		OBI 1, p. 27	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		1, p. 27		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v01-n0012-ob-p0029	obi-v01-n0012	အထောလတ်ကျောက်စာ	CS 527 = CE 1165 CS 527 = CE 1165		IPPA-141	number	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		141		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label. raw IPPA preserved; mapped to PPA-related source work
obi-v01-n0012-ob-p0029	obi-v01-n0012	အထောလတ်ကျောက်စာ	CS 527 = CE 1165 CS 527 = CE 1165		List-81/a	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	81/a		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0012-ob-p0029	obi-v01-n0012	အထောလတ်ကျောက်စာ	CS 527 = CE 1165 CS 527 = CE 1165		IOB1-4 BED B 527-1	unclear	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	IOB1-4 BED B 527-1		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	No stronger conservative family signal was detected.
obi-v01-n0012-ob-p0029	obi-v01-n0012	အထောလတ်ကျောက်စာ	CS 527 = CE 1165 CS 527 = CE 1165		Pl. I 4-5	plate	IOB; Pl.	G. H. Luce and U Pe Maung Tin	Inscriptions of Burma	1933	I 4-5		false	true	false	true	true	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0363	Grouped by recurring leading label.
obi-v01-n0012-ob-p0029	obi-v01-n0012	အထောလတ်ကျောက်စာ	CS 527 = CE 1165 CS 527 = CE 1165		OBI 1, p. 29	volume_page	OBI	Tilman Frasch	Old Burmese Inscriptions		1, p. 29		false	true	false	true	false	false	unknown	Old Burmese	out_of_scope_non_burmese_record	corpus-citation-target-0367	Grouped by recurring leading label.
obi-v01-n0012-ob-p0029	obi-v01-n0012	အထောလတ်ကျောက်စာ	CS 527 = CE 1165 CS 527 = CE 1165		SIP no. 8, p. 13	volume_page	SIP	Pe Maung Tin and G. H. Luce	Selections from the Inscriptions of Pagan		8, p. 13		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0371	Grouped by recurring leading label.
obi-v01-n0012-ob-p0029	obi-v01-n0012	အထောလတ်ကျောက်စာ	CS 527 = CE 1165 CS 527 = CE 1165		UEM no. 5, p. 9	volume_page	UEM	U E Maung (ed.)	Selections from the Inscriptions of Pagan	1958	5, p. 9		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0378	Grouped by recurring leading label.
obi-v01-n0012-ob-p0029	obi-v01-n0012	အထောလတ်ကျောက်စာ	CS 527 = CE 1165 CS 527 = CE 1165		List 81a+b	catalogue_number	List	Charles Duroiselle	List of Inscriptions Found in Burma	1921	81a+b		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0005	Grouped by recurring leading label.
obi-v01-n0012-ob-p0029	obi-v01-n0012	အထောလတ်ကျောက်စာ	CS 527 = CE 1165 CS 527 = CE 1165		PPA, p. 141-2	page	PPA; IPPA	Archaeological Survey of Burma (ed.)	Inscriptions of Pagan, Pinya and Ava		141-2		false	true	false	true	false	false	unknown	mixed_or_uncertain	out_of_scope_non_burmese_record	corpus-citation-target-0368	Grouped by recurring leading label.
