family_id	raw_reference_string	occurrence_count	example_record_ids	notes
fam-list-catalogue	List 479	4	obi-v01-n0129-tx-p0209 | obi-v01-n0150-tx-p0253 | obi-v01-n0162-tx-p0272 | obi-v01-n0176-tx-p0302	Grouped by recurring leading label.
fam-list-catalogue	List 305	3	obi-v03-n0006-ob-p0007 | obi-v03-n0045-re-p0073 | obi-v03-n0047-ob-p0077	Grouped by recurring leading label.
fam-list-catalogue	List 306	3	obi-v03-n0007-ob-p0008 | obi-v03-n0007-re-p0008 | obi-v03-n0055-ob-p0089	Grouped by recurring leading label.
fam-list-catalogue	List 105	2	obi-v01-n0021-ob-p0042	Grouped by recurring leading label.
fam-list-catalogue	List 108	2	obi-v01-n0023-ob-p0044	Grouped by recurring leading label.
fam-list-catalogue	List 113	2	obi-v01-n0205-ob-p0347	Grouped by recurring leading label.
fam-list-catalogue	List 1388a+b	2	obi-v01-n0107-ob-p0175 | obi-v01-n0107-re-p0175	Grouped by recurring leading label.
fam-list-catalogue	List 152	2	obi-v01-n0042-ob-p0069 | obi-v01-n0110-ob-p0183	Grouped by recurring leading label.
fam-list-catalogue	List 163	2	obi-v01-n0138-ob-p0222 | obi-v01-n0139-ob-p0224	Grouped by recurring leading label.
fam-list-catalogue	List 185	2	obi-v01-n0084-ob-p0129 | obi-v01-n0093-re-p0140	Grouped by recurring leading label.
fam-list-catalogue	List 190	2	obi-v01-n0097-tx-p0151	Grouped by recurring leading label.
fam-list-catalogue	List 194	2	obi-v01-n0101-ob-p0168	Grouped by recurring leading label.
fam-list-catalogue	List 198	2	obi-v01-n0221-tx-p0376 | obi-v01-n0222-re-p0376	Grouped by recurring leading label.
fam-list-catalogue	List 203	2	obi-v01-n0126-ob-p0205 | obi-v01-n0126-re-p0206	Grouped by recurring leading label.
fam-list-catalogue	List 215	2	obi-v01-n0161-ob-p0270	Grouped by recurring leading label.
fam-list-catalogue	List 229	2	obi-v01-n0158-tx-p0265 | obi-v01-n0159-ob-p0265	Grouped by recurring leading label.
fam-list-catalogue	List 233	2	obi-v01-n0146-tx-p0246 | obi-v01-n0158-re-p0264	Grouped by recurring leading label.
fam-list-catalogue	List 238	2	obi-v01-n0173-ob-p0298	Grouped by recurring leading label.
fam-list-catalogue	List 242	2	obi-v01-n0179-tx-p0306	Grouped by recurring leading label.
fam-list-catalogue	List 243	2	obi-v01-n0175-ob-p0302	Grouped by recurring leading label.
fam-list-catalogue	List 246	2	obi-v01-n0187-ob-p0320	Grouped by recurring leading label.
fam-list-catalogue	List 249	2	obi-v02-n0003-ob-p0004 | obi-v02-n0025-ob-p0049	Grouped by recurring leading label.
fam-list-catalogue	List 339	2	obi-v03-n0049-ob-p0079	Grouped by recurring leading label.
fam-list-catalogue	List 340	2	obi-v03-n0050-ob-p0080	Grouped by recurring leading label.
fam-list-catalogue	List 51+52	2	obi-v01-n0001-tx-p0001 | obi-v01-n0002-tx-p0004	Grouped by recurring leading label.
fam-list-catalogue	List 72	2	obi-v01-n0010-ob-p0026	Grouped by recurring leading label.
fam-list-catalogue	List 92b	2	obi-v04-n0039-ob-p0064 | obi-v04-n0039-re-p0065	Grouped by recurring leading label.
fam-list-catalogue	List-160/b	2	obi-v01-n0044-re-p0072 | obi-v01-n0048-re-p0078	Grouped by recurring leading label.
fam-list-catalogue	List-332/b	2	obi-v03-n0044-re-p0072 | obi-v04-n0133-re-p0219	Grouped by recurring leading label.
fam-list-catalogue	List-51	2	obi-v01-n0002-tx-p0004 | obi-v01-n0002-tx-p0006	Grouped by recurring leading label.
fam-list-catalogue	List-638	2	obi-v04-n0089-re-p0142 | obi-v04-n0091-ob-p0146	Grouped by recurring leading label.
fam-list-catalogue	List 106	1	obi-v01-n0022-ob-p0043	Grouped by recurring leading label.
fam-list-catalogue	List 109-110	1	obi-v01-n0205-ob-p0347	Grouped by recurring leading label.
fam-list-catalogue	List 111	1	obi-v01-n0194-re-p0330	Grouped by recurring leading label.
fam-list-catalogue	List 116	1	obi-v02-n0038-ob-p0072	Grouped by recurring leading label.
fam-list-catalogue	List 120	1	obi-v01-n0027-ob-p0048	Grouped by recurring leading label.
fam-list-catalogue	List 121	1	obi-v01-n0097-tx-p0156	Grouped by recurring leading label.
fam-list-catalogue	List 122	1	obi-v01-n0057-ob-p0091	Grouped by recurring leading label.
fam-list-catalogue	List 123a +b	1	obi-v01-n0029-ob-p0050	Grouped by recurring leading label.
fam-list-catalogue	List 125	1	obi-v01-n0031-ob-p0054	Grouped by recurring leading label.
fam-list-catalogue	List 1251	1	obi-v01-n0007-ob-p0022	Grouped by recurring leading label.
fam-list-catalogue	List 1252	1	obi-v01-n0183-ob-p0315	Grouped by recurring leading label.
fam-list-catalogue	List 1254	1	obi-v02-n0118-re-p0217	Grouped by recurring leading label.
fam-list-catalogue	List 128	1	obi-v01-n0209-ob-p0354	Grouped by recurring leading label.
fam-list-catalogue	List 1299a	1	obi-v02-n0080-re-p0165	Grouped by recurring leading label.
fam-list-catalogue	List 129a+b	1	obi-v01-n0209-ob-p0354	Grouped by recurring leading label.
fam-list-catalogue	List 130	1	obi-v01-n0139-ob-p0224	Grouped by recurring leading label.
fam-list-catalogue	List 1323	1	obi-v02-n0133-ob-p0235	Grouped by recurring leading label.
fam-list-catalogue	List 1324	1	obi-v01-n0214-ob-p0363	Grouped by recurring leading label.
fam-list-catalogue	List 134	1	obi-v01-n0212-ob-p0360	Grouped by recurring leading label.
fam-list-catalogue	List 135	1	obi-v01-n0212-ob-p0360	Grouped by recurring leading label.
fam-list-catalogue	List 1353 (acc. to IB)	1	obi-v01-n0083-ob-p0128	Grouped by recurring leading label.
fam-list-catalogue	List 136	1	obi-v01-n0213-ob-p0362	Grouped by recurring leading label.
fam-list-catalogue	List 1437	1	obi-v01-n0141-ob-p0227	Grouped by recurring leading label.
fam-list-catalogue	List 144	1	obi-v01-n0034-re-p0056	Grouped by recurring leading label.
fam-list-catalogue	List 145/b	1	obi-v01-n0038-re-p0061	Grouped by recurring leading label.
fam-list-catalogue	List 146	1	obi-v01-n0212-ob-p0360	Grouped by recurring leading label.
fam-list-catalogue	List 151	1	obi-v01-n0216-ob-p0366	Grouped by recurring leading label.
fam-list-catalogue	List 153	1	obi-v01-n0050-ob-p0081	Grouped by recurring leading label.
fam-list-catalogue	List 154/a	1	obi-v01-n0041-ob-p0065	Grouped by recurring leading label.
fam-list-catalogue	List 154a+b	1	obi-v01-n0041-ob-p0065	Grouped by recurring leading label.
fam-list-catalogue	List 156-157	1	obi-v01-n0219-ob-p0371	Grouped by recurring leading label.
fam-list-catalogue	List 160a+b	1	obi-v01-n0044-ob-p0071	Grouped by recurring leading label.
fam-list-catalogue	List 161	1	obi-v01-n0045-ob-p0073	Grouped by recurring leading label.
fam-list-catalogue	List 165	1	obi-v01-n0047-ob-p0075	Grouped by recurring leading label.
fam-list-catalogue	List 168 a+b	1	obi-v01-n0058-tx-p0093	Grouped by recurring leading label.
fam-list-catalogue	List 168a+b	1	obi-v01-n0048-ob-p0077	Grouped by recurring leading label.
fam-list-catalogue	List 169a	1	obi-v02-n0097-tx-p0188	Grouped by recurring leading label.
fam-list-catalogue	List 169b	1	obi-v02-n0097-tx-p0189	Grouped by recurring leading label.
fam-list-catalogue	List 171	1	obi-v01-n0079-ob-p0124	Grouped by recurring leading label.
fam-list-catalogue	List 172	1	obi-v01-n0054-ob-p0086	Grouped by recurring leading label.
fam-list-catalogue	List 174a+b	1	obi-v01-n0059-ob-p0093	Grouped by recurring leading label.
fam-list-catalogue	List 175	1	obi-v01-n0063-ob-p0099	Grouped by recurring leading label.
fam-list-catalogue	List 176	1	obi-v01-n0065-ob-p0102	Grouped by recurring leading label.
fam-list-catalogue	List 179	1	obi-v01-n0070-ob-p0111	Grouped by recurring leading label.
fam-list-catalogue	List 180 and 1403	1	obi-v01-n0073-ob-p0117	Grouped by recurring leading label.
fam-list-catalogue	List 182	1	obi-v01-n0075-tx-p0118	Grouped by recurring leading label.
fam-list-catalogue	List 183	1	obi-v01-n0086-tx-p0133	Grouped by recurring leading label.
fam-list-catalogue	List 186	1	obi-v01-n0142-tx-p0238	Grouped by recurring leading label.
fam-list-catalogue	List 189	1	obi-v01-n0142-tx-p0238	Grouped by recurring leading label.
fam-list-catalogue	List 191	1	obi-v01-n0095-re-p0142	Grouped by recurring leading label.
fam-list-catalogue	List 193	1	obi-v01-n0097-tx-p0161	Grouped by recurring leading label.
fam-list-catalogue	List 195	1	obi-v01-n0102-ob-p0169	Grouped by recurring leading label.
fam-list-catalogue	List 196	1	obi-v01-n0108-tx-p0176	Grouped by recurring leading label.
fam-list-catalogue	List 197	1	obi-v01-n0142-tx-p0238	Grouped by recurring leading label.
fam-list-catalogue	List 199	1	obi-v01-n0142-tx-p0238	Grouped by recurring leading label.
fam-list-catalogue	List 201	1	obi-v01-n0224-ob-p0379	Grouped by recurring leading label.
fam-list-catalogue	List 202	1	obi-v01-n0224-ob-p0379	Grouped by recurring leading label.
fam-list-catalogue	List 204	1	obi-v01-n0128-ob-p0208	Grouped by recurring leading label.
fam-list-catalogue	List 205	1	obi-v01-n0130-ob-p0211	Grouped by recurring leading label.
fam-list-catalogue	List 206/List 220	1	obi-v01-n0181-ob-p0311	Grouped by recurring leading label.
fam-list-catalogue	List 208	1	obi-v02-n0040-ob-p0074	Grouped by recurring leading label.
fam-list-catalogue	List 209	1	obi-v01-n0134-ob-p0215	Grouped by recurring leading label.
fam-list-catalogue	List 211	1	obi-v01-n0169-ob-p0287	Grouped by recurring leading label.
fam-list-catalogue	List 213	1	obi-v01-n0135-ob-p0218	Grouped by recurring leading label.
fam-list-catalogue	List 214	1	obi-v02-n0041-ob-p0076	Grouped by recurring leading label.
fam-list-catalogue	List 216	1	obi-v01-n0139-ob-p0224	Grouped by recurring leading label.
fam-list-catalogue	List 217	1	obi-v01-n0139-ob-p0224	Grouped by recurring leading label.
fam-list-catalogue	List 218	1	obi-v01-n0132-ob-p0213	Grouped by recurring leading label.
fam-list-catalogue	List 222	1	obi-v01-n0143-ob-p0240	Grouped by recurring leading label.
fam-list-catalogue	List 224	1	obi-v01-n0148-ob-p0249	Grouped by recurring leading label.
fam-list-catalogue	List 226	1	obi-v01-n0224-ob-p0379	Grouped by recurring leading label.
fam-list-catalogue	List 228	1	obi-v01-n0153-ob-p0256	Grouped by recurring leading label.
fam-list-catalogue	List 23	1	obi-v01-n0188-ob-p0321	Grouped by recurring leading label.
fam-list-catalogue	List 23, 27 BED B 420-2	1	obi-v01-n0188-ob-p0321	Grouped by recurring leading label.
fam-list-catalogue	List 230	1	obi-v01-n0160-ob-p0267	Grouped by recurring leading label.
fam-list-catalogue	List 231	1	obi-v01-n0154-ob-p0257	Grouped by recurring leading label.
fam-list-catalogue	List 232	1	obi-v01-n0157-ob-p0263	Grouped by recurring leading label.
fam-list-catalogue	List 235/b	1	obi-v01-n0174-re-p0300	Grouped by recurring leading label.
fam-list-catalogue	List 235a+b	1	obi-v01-n0174-ob-p0298	Grouped by recurring leading label.
fam-list-catalogue	List 236a+b	1	obi-v01-n0166-ob-p0278	Grouped by recurring leading label.
fam-list-catalogue	List 237	1	obi-v01-n0172-ob-p0291	Grouped by recurring leading label.
fam-list-catalogue	List 24	1	obi-v02-n0106-ob-p0202	Grouped by recurring leading label.
fam-list-catalogue	List 241	1	obi-v01-n0178-tx-p0305	Grouped by recurring leading label.
fam-list-catalogue	List 244	1	obi-v01-n0180-ob-p0309	Grouped by recurring leading label.
fam-list-catalogue	List 247	1	obi-v01-n0186-ob-p0319	Grouped by recurring leading label.
fam-list-catalogue	List 248	1	obi-v01-n0225-ob-p0381	Grouped by recurring leading label.
fam-list-catalogue	List 256	1	obi-v02-n0028-ob-p0053	Grouped by recurring leading label.
fam-list-catalogue	List 257	1	obi-v02-n0023-ob-p0044	Grouped by recurring leading label.
fam-list-catalogue	List 258	1	obi-v02-n0026-re-p0051	Grouped by recurring leading label.
fam-list-catalogue	List 258 (rev.)	1	obi-v02-n0017-ob-p0027	Grouped by recurring leading label.
fam-list-catalogue	List 259	1	obi-v02-n0022-ob-p0041	Grouped by recurring leading label.
fam-list-catalogue	List 260-261	1	obi-v02-n0024-ob-p0047	Grouped by recurring leading label.
fam-list-catalogue	List 262	1	obi-v02-n0065-tx-p0137	Grouped by recurring leading label.
fam-list-catalogue	List 262-263	1	obi-v02-n0065-tx-p0137	Grouped by recurring leading label.
fam-list-catalogue	List 264a	1	obi-v02-n0030-ob-p0056	Grouped by recurring leading label.
fam-list-catalogue	List 267	1	obi-v02-n0084-ob-p0172	Grouped by recurring leading label.
fam-list-catalogue	List 27	1	obi-v01-n0188-ob-p0321	Grouped by recurring leading label.
fam-list-catalogue	List 270a+b	1	obi-v02-n0053-tx-p0093	Grouped by recurring leading label.
fam-list-catalogue	List 271	1	obi-v02-n0045-ob-p0083	Grouped by recurring leading label.
fam-list-catalogue	List 271a+b	1	obi-v02-n0045-ob-p0083	Grouped by recurring leading label.
fam-list-catalogue	List 272	1	obi-v02-n0050-ob-p0089	Grouped by recurring leading label.
fam-list-catalogue	List 273(a)	1	obi-v01-n0052-ob-p0083	Grouped by recurring leading label.
fam-list-catalogue	List 273(b)	1	obi-v02-n0046-ob-p0085	Grouped by recurring leading label.
fam-list-catalogue	List 278/b	1	obi-v03-n0024-tx-p0035	Grouped by recurring leading label.
fam-list-catalogue	List 278b (?)	1	obi-v03-n0025-ob-p0037	Grouped by recurring leading label.
fam-list-catalogue	List 284	1	obi-v04-n0107-ob-p0171	Grouped by recurring leading label.
fam-list-catalogue	List 285	1	obi-v02-n0074-ob-p0155	Grouped by recurring leading label.
fam-list-catalogue	List 287	1	obi-v02-n0077-ob-p0159	Grouped by recurring leading label.
fam-list-catalogue	List 288	1	obi-v02-n0078-ob-p0162	Grouped by recurring leading label.
fam-list-catalogue	List 290	1	obi-v02-n0083-ob-p0170	Grouped by recurring leading label.
fam-list-catalogue	List 291	1	obi-v02-n0088-ob-p0176	Grouped by recurring leading label.
fam-list-catalogue	List 292	1	obi-v02-n0091-ob-p0179	Grouped by recurring leading label.
fam-list-catalogue	List 295	1	obi-v02-n0098-ob-p0190	Grouped by recurring leading label.
fam-list-catalogue	List 30	1	obi-v01-n0191-ob-p0325	Grouped by recurring leading label.
fam-list-catalogue	List 303 a+b	1	obi-v03-n0038-ob-p0062	Grouped by recurring leading label.
fam-list-catalogue	List 31	1	obi-v01-n0191-ob-p0325	Grouped by recurring leading label.
fam-list-catalogue	List 314/a	1	obi-v03-n0025-ob-p0037	Grouped by recurring leading label.
fam-list-catalogue	List 314/b	1	obi-v03-n0025-re-p0038	Grouped by recurring leading label.
fam-list-catalogue	List 314a+b	1	obi-v03-n0025-ob-p0037	Grouped by recurring leading label.
fam-list-catalogue	List 32	1	obi-v01-n0218-ob-p0370	Grouped by recurring leading label.
fam-list-catalogue	List 323	1	obi-v03-n0029-re-p0047	Grouped by recurring leading label.
fam-list-catalogue	List 328	1	obi-v01-n0016-ob-p0035	Grouped by recurring leading label.
fam-list-catalogue	List 329	1	obi-v03-n0039-ob-p0065	Grouped by recurring leading label.
fam-list-catalogue	List 330	1	obi-v03-n0040-ob-p0066	Grouped by recurring leading label.
fam-list-catalogue	List 331	1	obi-v03-n0041-ob-p0068	Grouped by recurring leading label.
fam-list-catalogue	List 332b	1	obi-v03-n0044-re-p0072	Grouped by recurring leading label.
fam-list-catalogue	List 333	1	obi-v03-n0042-ob-p0068	Grouped by recurring leading label.
fam-list-catalogue	List 334	1	obi-v03-n0046-re-p0074	Grouped by recurring leading label.
fam-list-catalogue	List 335	1	obi-v03-n0053-ob-p0085	Grouped by recurring leading label.
fam-list-catalogue	List 343	1	obi-v03-n0048-ob-p0078	Grouped by recurring leading label.
fam-list-catalogue	List 344a	1	obi-v03-n0052-re-p0083	Grouped by recurring leading label.
fam-list-catalogue	List 346	1	obi-v01-n0189-ob-p0322	Grouped by recurring leading label.
fam-list-catalogue	List 351	1	obi-v03-n0059-ob-p0095	Grouped by recurring leading label.
fam-list-catalogue	List 363b	1	obi-v02-n0031-ob-p0058	Grouped by recurring leading label.
fam-list-catalogue	List 368	1	obi-v02-n0018-ob-p0029	Grouped by recurring leading label.
fam-list-catalogue	List 380b	1	obi-v01-n0040-ob-p0064	Grouped by recurring leading label.
fam-list-catalogue	List 404/a	1	obi-v03-n0073-ob-p0120	Grouped by recurring leading label.
fam-list-catalogue	List 406	1	obi-v03-n0117-ob-p0197	Grouped by recurring leading label.
fam-list-catalogue	List 46	1	obi-v01-n0192-ob-p0326	Grouped by recurring leading label.
fam-list-catalogue	List 46/a BED B 467-1	1	obi-v01-n0192-ob-p0326	Grouped by recurring leading label.
fam-list-catalogue	List 465a	1	obi-v01-n0105-ob-p0173	Grouped by recurring leading label.
fam-list-catalogue	List 48	1	obi-v01-n0193-ob-p0328	Grouped by recurring leading label.
fam-list-catalogue	List 486	1	obi-v01-n0128-ob-p0208	Grouped by recurring leading label.
fam-list-catalogue	List 487	1	obi-v03-n0213-ob-p0345	Grouped by recurring leading label.
fam-list-catalogue	List 49	1	obi-v01-n0194-ob-p0329	Grouped by recurring leading label.
fam-list-catalogue	List 50 a+b	1	obi-v01-n0195-ob-p0331	Grouped by recurring leading label.
fam-list-catalogue	List 512	1	obi-v04-n0022-ob-p0029	Grouped by recurring leading label.
fam-list-catalogue	List 516	1	obi-v04-n0024-ob-p0036	Grouped by recurring leading label.
fam-list-catalogue	List 52	1	obi-v01-n0001-tx-p0001	Grouped by recurring leading label.
fam-list-catalogue	List 533	1	obi-v04-n0036-re-p0059	Grouped by recurring leading label.
fam-list-catalogue	List 536/b	1	obi-v04-n0042-re-p0071	Grouped by recurring leading label.
fam-list-catalogue	List 563 & 1436	1	obi-v04-n0060-ob-p0092	Grouped by recurring leading label.
fam-list-catalogue	List 634/a	1	obi-v04-n0084-tx-p0130	Grouped by recurring leading label.
fam-list-catalogue	List 634/d	1	obi-v04-n0084-tx-p0131	Grouped by recurring leading label.
fam-list-catalogue	List 638	1	obi-v04-n0089-ob-p0140	Grouped by recurring leading label.
fam-list-catalogue	List 66 a+b	1	obi-v01-n0004-ob-p0011	Grouped by recurring leading label.
fam-list-catalogue	List 67/a	1	obi-v01-n0206-ob-p0350	Grouped by recurring leading label.
fam-list-catalogue	List 67/b	1	obi-v01-n0206-re-p0351	Grouped by recurring leading label.
fam-list-catalogue	List 67b	1	obi-v01-n0206-re-p0351	Grouped by recurring leading label.
fam-list-catalogue	List 710	1	obi-v04-n0111-re-p0180	Grouped by recurring leading label.
fam-list-catalogue	List 722	1	obi-v02-n0072-ob-p0148	Grouped by recurring leading label.
fam-list-catalogue	List 73	1	obi-v01-n0204-re-p0346	Grouped by recurring leading label.
fam-list-catalogue	List 748	1	obi-v04-n0117-re-p0191	Grouped by recurring leading label.
fam-list-catalogue	List 78	1	obi-v01-n0070-ob-p0111	Grouped by recurring leading label.
fam-list-catalogue	List 80	1	obi-v01-n0032-ob-p0055	Grouped by recurring leading label.
fam-list-catalogue	List 81a+b	1	obi-v01-n0012-ob-p0029	Grouped by recurring leading label.
fam-list-catalogue	List 890	1	obi-v01-n0125-ob-p0204	Grouped by recurring leading label.
fam-list-catalogue	List 91	1	obi-v01-n0202-re-p0343	Grouped by recurring leading label.
fam-list-catalogue	List 92a	1	obi-v04-n0039-re-p0065	Grouped by recurring leading label.
fam-list-catalogue	List 963	1	obi-v05-n0010-ob-p0034	Grouped by recurring leading label.
fam-list-catalogue	List 97	1	obi-v01-n0207-ob-p0352	Grouped by recurring leading label.
fam-list-catalogue	List <xx>	1	obi-v01-n0073-ob-p0117	Grouped by recurring leading label.
fam-list-catalogue	List ?	1	obi-v01-n0121-tx-p0193	Grouped by recurring leading label.
fam-list-catalogue	List ???	1	obi-v01-n0171-ob-p0290	Grouped by recurring leading label.
fam-list-catalogue	List-1014	1	obi-v04-n0148-ob-p0255	Grouped by recurring leading label.
fam-list-catalogue	List-102	1	obi-v01-n0057-ob-p0091	Grouped by recurring leading label.
fam-list-catalogue	List-1043-1044	1	obi-v05-n0036-tx-p0090	Grouped by recurring leading label.
fam-list-catalogue	List-120	1	obi-v01-n0027-ob-p0048	Grouped by recurring leading label.
fam-list-catalogue	List-121	1	obi-v01-n0097-tx-p0156	Grouped by recurring leading label.
fam-list-catalogue	List-123/a	1	obi-v01-n0029-ob-p0050	Grouped by recurring leading label.
fam-list-catalogue	List-123/b	1	obi-v01-n0029-re-p0051	Grouped by recurring leading label.
fam-list-catalogue	List-1248-555	1	obi-v04-n0080-tx-p0124	Grouped by recurring leading label.
fam-list-catalogue	List-125	1	obi-v01-n0031-ob-p0054	Grouped by recurring leading label.
fam-list-catalogue	List-1251	1	obi-v01-n0007-ob-p0022	Grouped by recurring leading label.
fam-list-catalogue	List-1252	1	obi-v01-n0183-ob-p0315	Grouped by recurring leading label.
fam-list-catalogue	List-1254	1	obi-v02-n0118-re-p0217	Grouped by recurring leading label.
fam-list-catalogue	List-1255	1	obi-v02-n0004-ob-p0006	Grouped by recurring leading label.
fam-list-catalogue	List-128	1	obi-v01-n0210-ob-p0357	Grouped by recurring leading label.
fam-list-catalogue	List-129	1	obi-v01-n0209-re-p0355	Grouped by recurring leading label.
fam-list-catalogue	List-129 BED B 554-4	1	obi-v01-n0209-ob-p0354	Grouped by recurring leading label.
fam-list-catalogue	List-1294	1	obi-v05-n0008-re-p0019	Grouped by recurring leading label.
