raw_reference_string	family_id	source_family_id	source_work_key	work_candidate_id	bibtex_key	locator	locator_type	resolution_status	resolution_level	match_type	match_confidence	evidence	needs_human_review	notes
IPPA 61, 62	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA 61, 62	unclear	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA 63	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA 63	unclear	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA 78-79-80-81-82	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA 78-79-80-81-82	unclear	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA 83-84-85-86	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA 83-84-85-86	unclear	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-103-104	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-103-104	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-105	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-105	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-106	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-106	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-107	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-107	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-109, 111	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-109, 111	unclear	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-112-113	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-112-113	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-114, 116	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-114, 116	unclear	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-117-118	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-117-118	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-119-120	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-119-120	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-12	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-12	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-121-122	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-121-122	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-123	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-123	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-141	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-141	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-143	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-143	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-145-146 BED B 545-3	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-145-146 BED B 545-3	unclear	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-147-148	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-147-148	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-149	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-149	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-15	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-15	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-150	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-150	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-151	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-151	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-153, 154	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-153, 154	unclear	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-155-157	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-155-157	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-159	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-159	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-162	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-162	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-165	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-165	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-166	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-166	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-167	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-167	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-168	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-168	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-169	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-169	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-17	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-17	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-170	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-170	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-172-173	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-172-173	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-174-175	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-174-175	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-179	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-179	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
IPPA-18	fam-ippa-catalogue	sf-ippa		work-ippa-catalogue	ippaSourceFamily	IPPA-18	number	source_family_resolved	source_family	source_family_match	low	Keep provisional and route remaining ambiguity to high-frequency review. No strong definition candidate found in searched corpus documentation or Frasch files. Targeted search did…	true	Grouped by recurring leading label.
